,Address,City,State,Zip,Price,Beds,Baths,Home size,Lot size,Latitude,Longitude
2424,244 Loma Alta Ave,Los Gatos,CA,95030,3480000,4,3.0,2969.0,10890.0,37.217490999999995,-121.96739199999999
2425,14833 Karl Ave,Monte Sereno,CA,95030,5499000,5,5.5,6700.0,53143.2,37.252727,-121.97811599999999
2426,109 Sund Ave,Los Gatos,CA,95030,7495000,6,5.5,6492.0,48351.6,37.215624,-121.968274
2427,11 Tait Ave,Los Gatos,CA,95030,3198000,4,3.5,2770.0,5005.0,37.223996,-121.98589199999999
2428,18110 Constitution Ave,Monte Sereno,CA,95030,4999000,5,6.0,5356.0,49658.4,37.238953,-121.987473
2429,17800 Tourney Rd,Los Gatos,CA,95030,1500000,4,2.0,2302.0,33105.6,37.211031,-121.96758600000001
2430,16379 Aztec Ridge Dr,Los Gatos,CA,95030,2999000,5,4.5,4568.0,56192.4,37.208388,-121.96144699999999
2431,14973 Natalye Rd,Monte Sereno,CA,95030,2898000,3,2.0,2200.0,14374.8,37.250966999999996,-121.973302
2432,184 College Ave,Los Gatos,CA,95030,2998000,4,3.0,3481.0,12632.4,37.216125,-121.98406100000001
2433,15096 Danielle Pl,Monte Sereno,CA,95030,4450000,6,5.5,4556.0,44431.2,37.249159999999996,-121.98628899999999
2434,19051 Overlook Rd,Los Gatos,CA,95030,3495000,4,4.0,4100.0,87120.0,37.226836,-122.005155
2435,17627 Foster Rd,Los Gatos,CA,95030,2799000,5,3.5,4191.0,83199.6,37.211938,-121.97214299999999
2436,17915 Foster Rd,Los Gatos,CA,95030,4950000,6,5.5,6946.0,156380.4,37.209113,-121.97274399999999
2437,16375 Aztec Ridge Dr,Los Gatos,CA,95030,3750000,5,4.5,4942.0,41817.6,37.208593,-121.960827
2438,4 Glen Ridge Ave,Los Gatos,CA,95030,2398000,3,2.0,1750.0,7793.0,37.224915,-121.987523
2439,15738 Oak Knoll Dr,Los Gatos,CA,95030,3565000,5,4.5,4011.0,27442.8,37.239282,-121.983843
2440,18782 Withey Rd,Monte Sereno,CA,95030,3785000,4,3.5,3732.0,47044.8,37.230701,-122.00053500000001
2441,15288 Alma Jo Ct,Monte Sereno,CA,95030,3799000,5,3.0,4428.0,35719.2,37.246965,-121.989333
2442,17330 Parkside Ct,Monte Sereno,CA,95030,3950000,5,3.0,3802.0,9117.0,37.245647999999996,-121.975144
