id,name,host_name,neighbourhood,latitude,longitude,bedrooms,bathrooms,square_feet,property_type,room_type,guests_included,extra_people,minimum_nights,availability_30,availability_90,availability_365,number_of_reviews,review_scores_rating,last_review,reviews_per_month,price,cleaning_fee,security_deposit,monthly_revenue
23303083,"Your private oasis: shops, restaurants, parks",Jay,The Castro,37.76412,-122.43007,2.0,1.0,,Apartment,Entire home/apt,1,0.0,5,0,0,0,13,98.0,2019-07-01,0.79,159.0,75.0,0.0,1381.7100000000003
23304639,Brand New! Chic studio with downtown view,Joan,Bernal Heights,37.74577,-122.40958,0.0,1.0,,Guest suite,Entire home/apt,2,25.0,4,0,3,3,105,99.0,2019-09-30,5.41,200.0,85.0,0.0,11902.000000000002
23312390,Stratford Hotel Room Full,Stratford,Downtown,37.78654,-122.40855,0.0,1.0,,Boutique hotel,Private room,1,0.0,1,0,0,0,18,91.0,2019-05-23,1.0,79.0,25.0,0.0,869.0
23312525,Stratford Hotel Room Full,Stratford,Downtown,37.78767,-122.40892,1.0,1.0,,Boutique hotel,Hotel room,1,0.0,1,0,0,0,23,86.0,2019-05-09,1.23,79.0,25.0,0.0,1068.87
23312644,Stratford Hotel Room Full,Stratford,Downtown,37.78662,-122.40846,0.0,1.0,,Boutique hotel,Private room,1,0.0,1,0,0,0,13,85.0,2019-05-22,0.69,79.0,25.0,0.0,599.61
23312854,Stratford Hotel Room Queen,Stratford,Downtown,37.78676,-122.40692,0.0,1.0,,Boutique hotel,Hotel room,1,0.0,1,0,0,0,3,80.0,2019-09-06,0.62,79.0,25.0,0.0,538.78
23312910,Stratford Hotel Room Queen,Stratford,Downtown,37.78735,-122.40753000000001,0.0,1.0,,Boutique hotel,Private room,1,0.0,1,0,0,0,3,80.0,2019-07-02,0.16,79.0,25.0,0.0,139.04
23313045,Stratford Hotel Room Queen,Stratford,Union Square,37.78601,-122.4073,0.0,1.0,,Boutique hotel,Hotel room,1,0.0,1,0,0,0,8,90.0,2019-06-01,0.41,79.0,25.0,0.0,356.28999999999996
23313157,Stratford Hotel Room Queen,Stratford,Downtown,37.78653,-122.40746000000001,0.0,1.0,,Boutique hotel,Private room,1,0.0,1,0,0,0,2,90.0,2019-06-01,0.1,79.0,25.0,0.0,86.9
23313532,"Comfy Private Room-Bath[1] , parking",Hewett,Crocker Amazon,37.71217,-122.44258,1.0,1.0,,Guest suite,Private room,2,25.0,30,29,89,364,13,85.0,2019-08-12,0.67,90.0,58.0,0.0,663.3
23314035,"Quiet Private Room with bath, Parking [3]",Hewett,Crocker Amazon,37.71202,-122.44433000000001,1.0,1.0,,Guest suite,Private room,1,0.0,30,0,12,287,19,98.0,2019-08-25,0.97,82.0,58.0,0.0,874.9399999999999
23326161,Sunny Bedroom in North Beach Mansion,Levon & Ashley,North Beach,37.79911,-122.41153,1.0,1.0,,House,Private room,2,10.0,2,1,12,97,69,99.0,2019-10-08,3.51,99.0,50.0,0.0,3822.39
23340714,Perfect Location & Views - 1 Bdrm Bernal/Mission,Melissa,Bernal Heights,37.743390000000005,-122.41723999999999,1.0,1.0,,Townhouse,Private room,1,0.0,2,0,5,5,18,99.0,2019-07-12,1.28,120.0,50.0,0.0,1689.6
23343999,"Spacious, quiet, and great view!",Jerry,Glen Park,37.73538,-122.44357,1.0,1.0,,House,Private room,1,50.0,30,28,88,268,5,100.0,2019-08-02,0.34,80.0,28.0,0.0,299.20000000000005
23352511,Quaint 1 Bedroom in SF's historic Mission District,Rick,Mission District,37.753609999999995,-122.40699,1.0,1.0,,House,Private room,1,20.0,2,19,78,78,67,97.0,2019-10-05,3.34,120.0,15.0,0.0,4408.799999999999
23353650,Cozy Room in the Sunny Mission District,Rick,Mission District,37.75286,-122.4084,1.0,1.0,,House,Private room,1,30.0,1,20,78,78,67,97.0,2019-09-29,3.34,113.0,15.0,0.0,4151.619999999999
23353721,"Prime Central Flat with Cable, Laundry, Parking",Jack,The Castro,37.75977,-122.43733999999999,2.0,2.0,,Apartment,Entire home/apt,1,0.0,30,13,53,318,5,96.0,2019-05-03,0.3,195.0,150.0,250.0,643.5
23354077,Dolores Heights Suite,Thomas,The Castro,37.758309999999994,-122.4314,0.0,1.0,,Guest suite,Entire home/apt,1,0.0,3,3,46,46,88,99.0,2019-09-29,4.55,145.0,150.0,500.0,7257.25
23359001,"Nob Hill Corporate Studio near FiDi, Union Square",Jennifer,Nob Hill,37.79051,-122.41061,0.0,1.0,,Condominium,Entire home/apt,2,10.0,30,30,54,54,2,100.0,2019-09-03,0.53,165.0,175.0,500.0,961.95
23359552,Roaring 20s original (1917 Classic SF home),Peter,Noe Valley,37.74873,-122.42497,1.0,1.0,,House,Private room,1,0.0,1,12,72,162,37,97.0,2019-09-29,2.17,75.0,45.0,0.0,1790.2499999999998
23371451,Explore Golden Gate Park at a Mid-century Guest Suite,Ashley,Outer Sunset,37.76064,-122.50546000000001,0.0,1.0,,Guest suite,Entire home/apt,1,0.0,2,17,70,70,51,94.0,2019-10-06,3.42,140.0,120.0,250.0,5266.799999999999
23421931,Location!Location!Location! Bedroom in central apt,Tal,Mission District,37.77146,-122.42383000000001,1.0,1.0,,Apartment,Private room,1,50.0,30,0,43,43,8,95.0,2019-10-05,0.41,80.0,125.0,500.0,360.79999999999995
23431731,BRAND NEW 1 Bedroom/1 Bathroom with Pull Out Bed,Ryan,Outer Sunset,37.7621,-122.49954,1.0,1.0,,Apartment,Entire home/apt,1,0.0,31,0,1,65,8,100.0,2019-04-22,0.48,100.0,120.0,1000.0,527.9999999999999
23432388,Pleasant Unit in Great Neighborhood,Jan,Haight-Ashbury,37.76866,-122.4442,0.0,1.0,,Apartment,Entire home/apt,1,0.0,30,0,11,286,2,,2019-08-15,0.19,87.0,0.0,0.0,181.82999999999998
23433090,Private Bedroom-Potrero Hill-San Francisco-2guests,Marion,Potrero Hill,37.76149,-122.39587,1.0,1.5,,House,Private room,2,100.0,2,16,62,62,81,100.0,2019-10-09,4.15,150.0,60.0,375.0,6847.500000000001
23449023,Room for Two in Close-to-Everything Inner Sunset,Peter,Inner Sunset,37.75998,-122.47341000000002,1.0,1.0,,House,Private room,1,0.0,2,22,74,74,5,88.0,2019-05-19,0.26,140.0,0.0,0.0,400.40000000000003
23452479,Stylish San Fran Home 1 Block to Golden Gate Park!,Evolve,Richmond District,37.77531,-122.50128000000001,2.0,2.0,,House,Entire home/apt,1,0.0,3,5,11,224,3,90.0,2019-09-15,0.28,500.0,125.0,0.0,1540.0
23453660,(929 #C) Private bedroom + shared bathroom,Kenny,Nob Hill,37.79708,-122.41031000000001,1.0,1.0,,Apartment,Private room,1,0.0,30,0,21,296,2,100.0,2019-09-07,0.14,67.0,0.0,0.0,103.18
23453808,Sunny Suite One Block from Golden Gate Park,Earl,Richmond District,37.775999999999996,-122.46773999999999,1.0,1.0,,House,Private room,1,25.0,2,13,67,157,58,93.0,2019-10-07,3.78,125.0,40.0,300.0,5197.5
23454935,Queen bedroom in Cole Valley/Haight St area,David,Haight-Ashbury,37.76896,-122.44713,1.0,1.0,,House,Private room,2,20.0,3,0,0,60,31,99.0,2019-10-13,1.6,110.0,50.0,150.0,1936.0000000000002
23474087,Modern Queen Room in Haight-Ashbury: Shared Home,Lance,Cole Valley,37.76511,-122.45289,1.0,1.0,,Condominium,Private room,1,0.0,30,0,0,181,38,99.0,2019-09-23,1.96,150.0,0.0,150.0,3234.0
23479779,Master and Queen bedrooms - Cole Valley/Haight St.,David,Haight-Ashbury,37.76722,-122.44723,2.0,1.0,,House,Private room,4,40.0,3,8,54,144,26,97.0,2019-09-28,1.43,235.0,100.0,0.0,3696.5499999999997
23480149,Modern Luxury - Spacious Bedroom /Private Bathroom,Brittany,SoMa,37.77661,-122.39379,1.0,1.0,,Apartment,Private room,1,0.0,30,30,90,90,2,100.0,2019-08-14,0.13,160.0,0.0,0.0,228.8
23504233,*Charming Ashbury Hghts/Cole Valley Garden Studio,Courtney,Haight-Ashbury,37.76423,-122.44509,0.0,1.0,,Guest suite,Entire home/apt,1,0.0,30,0,16,103,7,94.0,2019-08-25,0.4,102.0,75.0,1000.0,448.8
23521230,Home Away From Home Too! Room #2,James,Bayview,37.727090000000004,-122.38502,1.0,1.0,,House,Private room,1,20.0,1,25,85,360,32,85.0,2019-09-10,1.63,44.0,35.0,200.0,788.92
23521739,Home Away From Home Too! Room #3,James,Bayview,37.728629999999995,-122.38665,1.0,1.0,,House,Private room,1,20.0,1,24,84,359,31,94.0,2019-09-23,2.18,44.0,35.0,200.0,1055.1200000000001
23522824,Home Away From Home Too! Room #4,James,Bayview,37.72721,-122.38543,1.0,1.0,,House,Private room,1,20.0,1,29,89,364,28,96.0,2019-09-25,1.44,44.0,35.0,200.0,696.96
23522934,Mission Sweet Spot,Lori,Mission District,37.75824,-122.41975,1.0,1.0,,Apartment,Private room,1,0.0,2,6,28,28,71,98.0,2019-10-04,4.22,75.0,100.0,0.0,3481.4999999999995
23527874,Mt.Diablo Suite with Sweeping City Views of SF!,Mary,Bernal Heights,37.74575,-122.41288999999999,1.0,1.0,,House,Private room,1,20.0,2,10,54,54,89,98.0,2019-10-06,4.59,154.0,75.0,200.0,7775.459999999999
23545831,Authentic Mission Studio w/ Modern Touches,Landmark,Mission District,37.764590000000005,-122.4191,0.0,1.0,,Apartment,Entire home/apt,1,0.0,30,9,69,159,1,100.0,2019-06-22,0.26,87.0,95.0,0.0,248.82000000000002
23550791,Remodeled bedroom with private en suite bathroom,Sat,Crocker Amazon,37.71183,-122.44332,1.0,1.0,,House,Private room,1,0.0,3,17,32,32,69,100.0,2019-09-28,3.61,109.0,30.0,150.0,4328.39
23551086,Stratford Hotel Room Full,Stratford,Union Square,37.78668,-122.40678999999999,1.0,1.0,,Boutique hotel,Private room,1,0.0,1,0,0,0,23,86.0,2019-09-06,1.19,69.0,25.0,0.0,903.21
23551138,Stratford Hotel Room Full,Stratford,Union Square,37.78803,-122.4077,0.0,1.0,,Boutique hotel,Private room,1,0.0,1,0,0,0,10,82.0,2019-09-06,0.55,69.0,25.0,0.0,417.45000000000005
23551287,Stratford Hotel Room Full,Stratford,Union Square,37.78627,-122.40903999999999,0.0,1.0,,Boutique hotel,Private room,1,0.0,1,0,0,0,15,85.0,2019-06-30,0.78,69.0,25.0,0.0,592.02
23551835,Stratford Hotel Room Full,Stratford,Union Square,37.788090000000004,-122.40767,0.0,1.0,,Boutique hotel,Private room,1,0.0,1,0,0,0,17,87.0,2019-05-30,0.89,69.0,25.0,0.0,675.5100000000001
23567834,Awesome 1 Bedroom en suite on Duboce Park! Super!,Terry,Lower Haight,37.76963,-122.43296000000001,1.0,1.0,,House,Entire home/apt,2,45.0,2,6,34,187,107,99.0,2019-10-09,5.48,155.0,90.0,150.0,9343.4
23568099,Cozy guestroom in the Mission,Gerald,Mission District,37.75161,-122.40897,1.0,1.0,,Townhouse,Private room,1,50.0,2,7,60,60,61,98.0,2019-09-20,3.31,90.0,40.0,200.0,3276.9000000000005
23568246,Private suite in Noe Valley,Brad,Noe Valley,37.74205,-122.4303,1.0,1.0,,Guest suite,Entire home/apt,2,25.0,2,9,44,44,109,99.0,2019-10-10,6.01,125.0,45.0,100.0,8263.75
23583038,Modern Castro Home Hidden Inside One of Area's Oldest Houses,Danny,The Castro,37.7612,-122.43137,2.0,1.0,,Apartment,Entire home/apt,1,0.0,2,9,14,18,18,98.0,2019-09-29,0.99,349.0,125.0,500.0,3800.61
23583822,Rm5 Neat Room w/shared Bathrooms Near Bart 0.8mile,Sze,Crocker Amazon,37.70833,-122.45608999999999,1.0,2.0,,House,Private room,3,0.0,1,26,85,85,114,93.0,2019-09-28,5.93,75.0,40.0,100.0,4892.249999999999
23584006,Rm6 Cozy Room w/shared Bathrooms Near Bart 0.8mile,Sze,Crocker Amazon,37.708690000000004,-122.45653999999999,1.0,2.0,,House,Private room,2,0.0,1,27,86,86,101,91.0,2019-09-27,5.17,63.0,35.0,100.0,3582.81
23598670,Peaceful Purple Penthouse & SF View (West Wing),Mark & Denise,Western Addition/NOPA,37.777359999999994,-122.42986,2.0,2.0,,Apartment,Private room,1,0.0,2,5,24,223,24,94.0,2019-08-28,1.23,290.0,0.0,0.0,3923.7
23599466,A Great Hotel Style Suite in Union Square,Michael,Nob Hill,37.79124,-122.40795,0.0,1.0,,Serviced apartment,Entire home/apt,1,0.0,2,0,0,16,31,95.0,2019-10-11,1.68,60.0,70.0,0.0,1108.8
23611950,Stratford Hotel Twin/Twin,Stratford,Union Square,37.78748,-122.40896000000001,0.0,1.0,,Boutique hotel,Private room,1,0.0,1,0,0,0,1,80.0,2019-07-01,0.28,75.0,25.0,0.0,231.0
23613300,"Studio w/ Wet Bar, Hot Tub in Full House Victorian",Sarah,Western Addition/NOPA,37.779070000000004,-122.4393,1.0,1.0,,House,Private room,1,0.0,1,10,20,20,71,94.0,2019-09-28,4.06,175.0,75.0,0.0,7815.499999999999
23615779,"Remodel, Private Bath, 100M WIFI, Passcode CheckIn",X,Crocker Amazon,37.7084,-122.46558,2.0,1.0,,House,Private room,1,20.0,1,8,68,68,106,89.0,2019-09-23,5.42,63.0,45.0,0.0,3756.06
23632116,Small Cozy Room for One,Connie,Mission District,37.75224,-122.42245,1.0,1.5,,Condominium,Private room,1,0.0,3,3,16,246,54,99.0,2019-09-09,2.82,75.0,0.0,0.0,2326.5
23634564,Stratford Hotel Twin/Twin,Stratford,Downtown,37.78802,-122.40706000000002,0.0,1.0,,Boutique hotel,Private room,1,0.0,1,0,0,0,2,100.0,2019-06-30,0.1,75.0,25.0,0.0,82.5
23667434,Charming Beautiful Cottage in hipster area +garden,Leslie,Bernal Heights,37.73656,-122.42455,0.0,1.0,,Condominium,Entire home/apt,1,100.0,4,0,6,6,7,100.0,2019-06-13,0.41,300.0,100.0,280.0,1353.0
23671363,Master Suite w/ Ocean Views - Private Bathroom,Helen,Lakeshore,37.734120000000004,-122.47398000000001,1.0,1.5,,House,Private room,2,25.0,1,2,15,15,39,98.0,2019-10-06,2.03,200.0,38.0,100.0,4466.0
23672181,Heart of Mission District bedroom w/Private Bath,Andrea,Mission District,37.75855,-122.41918999999999,1.0,1.0,,Apartment,Private room,1,10.0,2,0,11,30,82,97.0,2019-10-13,5.1,90.0,55.0,0.0,5048.999999999999
23683696,Cute Private Garden Apt in Mission Dist!,Phyllis,Mission District,37.764759999999995,-122.42156999999999,1.0,1.0,,Apartment,Entire home/apt,4,50.0,2,8,41,45,58,96.0,2019-08-16,3.05,199.0,125.0,250.0,6676.45
23685560,Charming Garden Suite in Bernal Heights,Laily&Tracey,Bernal Heights,37.74516,-122.40652,1.0,1.0,,Guest suite,Entire home/apt,1,35.0,2,14,67,157,74,99.0,2019-10-11,4.08,195.0,75.0,250.0,8751.6
23689888,Sun-drenched Room and Balcony in the Mission,Jesse,Mission District,37.7674,-122.42245,1.0,1.0,,Condominium,Private room,1,15.0,2,4,51,51,87,98.0,2019-09-26,4.53,140.0,75.0,200.0,6976.200000000001
23698833,"Large, Bright Garden studio w/ parking & backyard",Alina,Bayview,37.72913,-122.38385,0.0,1.0,,Guest suite,Entire home/apt,1,10.0,2,12,65,65,68,84.0,2019-09-14,3.57,110.0,50.0,0.0,4319.7
23705765,"Entire Home |  Glen Park, Families and Business",Junaid,Glen Park,37.7373,-122.42608999999999,1.0,1.0,,Condominium,Entire home/apt,1,15.0,30,26,86,361,18,90.0,2019-08-29,1.0,114.0,150.0,150.0,1254.0
23711723,Stylish 2 Bedroom Victorian Flat in the Mission,Allison And Brian,Mission District,37.75432,-122.42263999999999,2.0,1.0,,Apartment,Entire home/apt,1,0.0,2,0,0,0,12,100.0,2019-08-12,0.72,300.0,150.0,0.0,2376.0
23711998,Zen Room with Private Bathroom and Ocean View,Helen,Lakeshore,37.73359,-122.47413999999999,1.0,1.5,,House,Private room,2,25.0,1,4,17,17,44,96.0,2019-10-11,2.29,175.0,38.0,100.0,4408.25
23712427,Modern 2-Room Suite in North Beach Mansion,Levon & Ashley,North Beach,37.79907,-122.4113,2.0,1.0,,House,Private room,2,10.0,2,3,28,165,75,98.0,2019-09-26,3.93,170.0,80.0,0.0,7349.1
23714398,Art-filled Victorian Flat w/French Chef’s Kitchen,Gregory And Michèle,Haight-Ashbury,37.76833,-122.44788,3.0,1.0,,Apartment,Entire home/apt,1,0.0,4,21,24,24,17,100.0,2019-08-25,1.21,595.0,200.0,500.0,7919.449999999999
23732691,Sunshine Room sleeps 4,Helen,Lakeshore,37.73352,-122.47545,1.0,1.5,,House,Private room,2,25.0,1,6,19,19,47,98.0,2019-10-12,2.43,150.0,38.0,100.0,4009.5
23733494,Modern Room 2 w Private Bath close to Everything!,Tony,SoMa,37.77667,-122.41568999999998,1.0,1.0,,Apartment,Private room,1,20.0,2,0,9,9,29,97.0,2019-09-28,1.53,123.0,80.0,300.0,2070.09
23751274,Gorgeous & Airy Apartment in the Heart of the Mission,Aisling,Mission District,37.74855,-122.42141000000001,2.0,2.0,,Apartment,Entire home/apt,2,25.0,2,15,75,75,44,98.0,2019-09-22,3.12,699.0,150.0,350.0,23989.68
23753462,Light Filled Modern Surf Shack,Nick,Outer Sunset,37.761379999999996,-122.50516999999999,1.0,1.0,,Guest suite,Entire home/apt,2,25.0,30,21,65,340,53,98.0,2019-10-10,4.17,175.0,100.0,500.0,8027.25
23763871,Petite Queen,Monte,Western Addition/NOPA,37.78549,-122.44595,1.0,1.0,,Bed and breakfast,Private room,2,35.0,1,23,80,322,18,97.0,2019-09-22,1.07,899.0,10.0,100.0,10581.230000000001
23773339,California King,Monte,Presidio Heights,37.78687,-122.44673999999999,1.0,1.0,,Bed and breakfast,Private room,2,35.0,1,30,90,334,11,100.0,2019-07-19,0.69,899.0,10.0,100.0,6823.41
23789066,Pleasant Studio near UCSF,Jan,Cole Valley,37.76255,-122.45371999999999,0.0,1.0,,Apartment,Entire home/apt,1,0.0,30,0,39,314,1,80.0,2019-09-19,1.0,90.0,0.0,0.0,990.0
23803703,"9d Parkside new, cozy private bdrm w/private bath",Lois,Parkside,37.74317,-122.47388000000001,1.0,1.0,,Apartment,Private room,1,18.0,30,0,60,150,2,100.0,2019-10-01,0.32,59.0,45.0,300.0,207.68
23804136,Bright spacious apartment in the heart of the city,Julia,Western Addition/NOPA,37.77688,-122.43796,2.0,2.0,,Condominium,Entire home/apt,2,75.0,3,0,11,43,4,100.0,2019-04-19,0.25,480.0,150.0,500.0,1320.0
23805904,"Private Room, Bath, and Entry w/Garden",Joyce,Bernal Heights,37.746320000000004,-122.4151,1.0,1.0,,Guest suite,Private room,1,0.0,2,5,32,101,115,99.0,2019-10-13,6.1,80.0,30.0,0.0,5368.0
23813739,Beautiful 1BR for individual travelers w/ own bath,Linda,Bayview,37.73278,-122.38656999999999,1.0,1.0,,House,Private room,1,0.0,2,9,35,35,25,99.0,2019-09-28,5.03,65.0,30.0,0.0,3596.4500000000003
23825920,Lovely Bernal/Mission Private Room.,Amy,Bernal Heights,37.74777,-122.40978,1.0,1.0,,Apartment,Private room,1,0.0,7,17,23,23,37,94.0,2019-09-20,2.11,80.0,10.0,0.0,1856.7999999999997
23827577,Charming Downtown Studio-Convenience!,Landmark,Tenderloin,37.78603,-122.41516000000001,0.0,1.0,,Apartment,Entire home/apt,1,0.0,30,0,28,118,1,80.0,2019-08-11,0.46,81.0,95.0,0.0,409.86
23830079,California cozy chic remodeled space in San Fran,Noelle,Richmond District,37.775909999999996,-122.50200000000001,1.0,1.0,,House,Entire home/apt,1,10.0,1,18,54,144,29,96.0,2019-10-13,3.64,105.0,99.0,0.0,4204.2
23839071,Top Floor apartment with private roof deck,James,Potrero Hill,37.759209999999996,-122.40213,1.0,1.0,,Serviced apartment,Hotel room,2,10.0,30,30,90,180,2,100.0,2019-06-05,0.33,165.0,285.0,800.0,598.95
23854289,SF BOUTIQUE HOTEL-Inn At the Opera -SLEEPS 2,Michelle,Western Addition/NOPA,37.77973,-122.4231,0.0,1.0,,Boutique hotel,Private room,1,0.0,1,0,0,0,5,100.0,2019-05-05,0.29,199.0,0.0,0.0,634.81
23860006,Modern Home with Ocean Views,June,Richmond District,37.77989,-122.50333,2.0,1.0,,Apartment,Entire home/apt,4,50.0,1,12,56,326,29,99.0,2019-10-11,1.55,380.0,100.0,0.0,6479.0
23860519,Modern Home Bedroom & Living room with Ocean Views,June,Richmond District,37.77947,-122.50191000000001,1.0,1.0,,Apartment,Entire home/apt,2,50.0,1,12,56,326,85,99.0,2019-10-08,4.52,159.0,80.0,0.0,7905.48
23861410,"2 Bdrm Home with lots of Charm, Parking, a Yard near Precita Park",Sheila,Bernal Heights,37.74745,-122.40925,2.0,2.0,,House,Entire home/apt,4,50.0,2,13,73,217,30,94.0,2019-09-28,1.62,250.0,115.0,500.0,4455.0
23881290,Bright Designer Apartment near SoMa and the Design District,Erin,SoMa,37.772259999999996,-122.40421,1.0,1.0,,Apartment,Entire home/apt,1,0.0,1,6,59,59,71,98.0,2019-10-07,4.03,225.0,125.0,700.0,9974.250000000002
23882274,Parkside SF Home -- Spacious w/Views and Parking!,Matt & Ali,Potrero Hill,37.75802,-122.40446000000001,3.0,2.5,,Condominium,Entire home/apt,6,25.0,1,0,0,0,17,100.0,2019-04-30,0.98,549.0,200.0,450.0,5918.219999999999
23883511,VERY LIMITED DEAL: Cheap Clean & Central (SF City),Arjun,Bayview,37.72922,-122.38427,1.0,1.0,,Townhouse,Private room,1,0.0,1,19,58,58,68,99.0,2019-10-05,3.64,49.0,19.0,0.0,1961.96
23884196,Sky Loft in DTSF,Reza,Civic Center,37.77662,-122.41796000000001,0.0,1.0,,Apartment,Entire home/apt,1,0.0,30,28,88,363,8,100.0,2019-07-26,0.43,350.0,50.0,0.0,1655.4999999999998
23884346,INN AT THE OPERA (SLEEPS 4) BOUTIQUE HOTEL,Michelle,Western Addition/NOPA,37.77981,-122.42161000000002,1.0,2.0,,Boutique hotel,Private room,1,0.0,1,14,28,28,21,97.0,2019-08-08,1.1,171.0,0.0,0.0,2069.1000000000004
23905627,Amazing Mission Terrace Home 10 Min Walk to BART,Kyle,Mission Terrace,37.72337,-122.44181999999999,2.0,2.0,,Guesthouse,Entire home/apt,2,15.0,2,21,72,90,31,97.0,2019-10-01,1.75,299.0,100.0,0.0,5755.75
23907104,Coastal Simplicity,Jeffrey,Outer Sunset,37.75188,-122.50626000000001,1.0,1.5,,Loft,Entire home/apt,2,50.0,2,0,31,79,65,97.0,2019-10-06,3.52,100.0,60.0,200.0,3872.0
23914311,Revere Avenue Garden Apartment,Harendra,Bayview,37.73302,-122.39401000000001,0.0,1.0,,House,Entire home/apt,2,75.0,4,14,67,342,36,99.0,2019-10-06,1.92,115.0,100.0,0.0,2428.7999999999997
23922318,Spacious and Airy Family Home in Noe Valley,Amy,Noe Valley,37.7429,-122.42895,4.0,3.0,,House,Entire home/apt,4,20.0,2,0,0,0,13,100.0,2019-06-25,0.81,350.0,200.0,500.0,3118.5
23922573,Cozy ground level condo!,Chadi,Mission District,37.75513,-122.40671999999999,1.0,1.0,,Condominium,Entire home/apt,2,25.0,4,0,11,138,27,95.0,2019-09-21,1.5,120.0,125.0,1000.0,1980.0
23924310,Bright/Convenient Downtown Studio,Landmark,Tenderloin,37.78422,-122.41141999999999,0.0,1.0,,Apartment,Entire home/apt,1,0.0,30,0,49,139,2,100.0,2019-06-05,0.2,79.0,95.0,0.0,173.8
23924946,A&A's Private Guest Suite,Ali Can,Excelsior,37.72501,-122.42515,1.0,1.0,,Apartment,Entire home/apt,1,0.0,2,24,71,346,18,100.0,2019-10-11,1.89,200.0,100.0,0.0,4158.0
23946104,"Cosy Private Studio, close to golden gate park/USF",Maria,Richmond District,37.77496,-122.45336,1.0,1.0,,House,Entire home/apt,1,0.0,3,0,21,72,44,98.0,2019-10-07,4.93,130.0,75.0,0.0,7049.9
23963479,Top Floor - Corner Downtown Studio w/ Views,Landmark,Tenderloin,37.78374,-122.41183000000001,0.0,1.0,,Apartment,Entire home/apt,1,0.0,30,0,21,111,3,60.0,2019-08-05,0.19,80.0,95.0,0.0,167.2
23963992,"Sunny, Spacious Penthouse with Stunning City Views",Jon & Abbey,Western Addition/NOPA,37.778059999999996,-122.43721000000001,2.0,2.0,,Condominium,Entire home/apt,4,75.0,2,5,29,29,20,100.0,2019-08-11,1.08,400.0,150.0,100.0,4752.0
23973022,Great City Views Daly City Home Near San Francisco,Joyce,Crocker Amazon,37.708459999999995,-122.46157,2.0,1.0,,House,Entire home/apt,4,15.0,1,13,63,104,145,99.0,2019-10-09,7.84,179.0,65.0,300.0,15436.96
23973946,Spacious and Quiet home in prime Pacific Heights,Crystal,Pacific Heights,37.79327,-122.43513,4.0,2.0,,Condominium,Entire home/apt,4,100.0,2,12,38,76,12,98.0,2019-08-08,0.71,650.0,300.0,300.0,5076.5
23990789,Private Buena Vista Victorian Suite,Elisha,Haight-Ashbury,37.76719,-122.43743,0.0,1.0,,House,Entire home/apt,2,35.0,3,4,28,28,20,97.0,2019-09-25,1.57,300.0,100.0,500.0,5181.0
23993894,SF studio-private guest suite close to airport,Sarah,Visitacion Valley,37.72087,-122.40231000000001,0.0,1.0,,Guest suite,Entire home/apt,1,0.0,2,8,57,182,83,98.0,2019-09-25,5.03,98.0,45.0,300.0,5422.34
24000340,Room with San Francisco Views,Nathalie,Bernal Heights,37.74309,-122.41524,1.0,1.0,,House,Private room,1,10.0,1,2,16,196,65,90.0,2019-10-12,3.43,70.0,0.0,0.0,2641.1000000000004
24013191,NEW  - Private 3 Bedroom 1 Bath with Kitchenette,Nelly,Downtown,37.788940000000004,-122.4174,3.0,1.0,,Apartment,Entire home/apt,4,7.0,1,14,56,143,97,88.0,2019-09-29,5.18,250.0,100.0,0.0,14245.0
24013866,Beautiful Master Bedroom near Moscone in SoMa,Niels,SoMa,37.77969,-122.39672,1.0,1.0,,Apartment,Private room,1,75.0,6,8,39,39,65,100.0,2019-09-28,3.47,95.0,75.0,200.0,3626.15
