,Address,City,State,Zip,Price,Beds,Baths,Home size,Lot size,Latitude,Longitude
2,"
                  260 Castle Dr,
                  ",Santa Cruz,CA,95065,"$3,975,000",7,6.5,"7,067",6.2,37.013772,-121.980944
3,"
                  129 Prospect Ct,
                  ",Santa Cruz,CA,95065,"$1,274,900",4,4,"3,351",0.28,36.992396,-121.994427
4,"
                  100 Charles Hill Ct,
                  ",Santa Cruz,CA,95065,"$1,948,000",5,2.5,"3,942",2.96,37.083195,-121.971833
5,"
                  126 Goss Ave,
                  ",Santa Cruz,CA,95065,"$998,000",3,2,"2,257","7,362",36.989877,-122.011595
6,"
                  405 Waugh Ave,
                  ",Santa Cruz,CA,95065,"$975,000",3,2.5,"1,936",0.86,37.004385,-121.971731
7,"
                  4260 Paul Sweet Rd,
                  ",Santa Cruz,CA,95065,"$3,750,000",4,4,"4,500",25.94,37.003211,-121.985369
8,"
                  1661 Franky Ct,
                  ",Santa Cruz,CA,95065,"$899,000",3,2.5,"1,796","3,485",36.993443,-121.980764
9,"
                  337 Thin Edge Rd,
                  ",Santa Cruz,CA,95065,"$1,599,000",5,3,"3,700",2.92,37.068294,-121.979479
10,"
                  767 Charles Hill Rd,
                  ",Santa Cruz,CA,95065,"$1,299,000",3,2,"3,082",3.09,37.081596,-121.970674
11,"
                  377 Waugh Ave,
                  ",Santa Cruz,CA,95065,"$1,080,000",4,2.5,"2,987","9,801",37.005202,-121.972893
12,"
                  365 Granite Creek Rd,
                  ",Santa Cruz,CA,95065,"$1,399,000",6,3,"3,691",2.65,37.022753,-121.997536
13,"
                  108 Goss Ct,
                  ",Santa Cruz,CA,95065,"$774,900",2,2.5,"1,132","3,223",36.990073,-122.007044
14,"
                  787 Rider Ridge Rd,
                  ",Santa Cruz,CA,95065,"$1,600,000",4,2.5,"3,190",2.56,37.066411,-121.967455
15,"
                  613 Park Way,
                  ",Santa Cruz,CA,95065,"$1,425,000",4,3,"2,334","8,538",36.989089,-121.997891
16,"
                  5373 Branciforte Dr,
                  ",Santa Cruz,CA,95065,"$1,399,000",6,3.5,"3,947",1.98,37.050628,-121.979597
17,"
                  3881 Winkle Ave,
                  ",Santa Cruz,CA,95065,"$1,349,000",4,3.5,"3,059",0.27,36.998145,-121.973432
18,"
                  101 Goss Ct,
                  ",Santa Cruz,CA,95065,"$849,000",2,2.5,"1,247","5,924",36.990019,-122.007375
19,"
                  570 Rider Ridge Rd,
                  ",Santa Cruz,CA,95065,"$2,995,000",4,4.5,"5,570",24.66,37.071753,-121.968768
20,"
                  319 Pestana Ave,
                  ",Santa Cruz,CA,95065,"$875,000",3,2,"1,300","6,839",37.000567,-121.976916
21,"
                  3280 3282 Winkle Ave,
                  ",Santa Cruz,CA,95065,"$1,299,000",5,4.5,"3,128","7,841",36.991465,-121.973941
22,"
                  1640 Franky Ct,
                  ",Santa Cruz,CA,95065,"$879,000",3,3,"1,811","3,615",36.993172,-121.981015
23,"
                  255 Jupiter Ter,
                  ",Santa Cruz,CA,95065,"$2,900,000",3,2,"1,522",7.95,37.073183,-121.983898
24,"
                  5010 Winkle Ave,
                  ",Santa Cruz,CA,95065,"$995,000",4,2.5,"1,900",0.27,37.001843,-121.972767
25,"
                  4812 Thurber Ln,
                  ",Santa Cruz,CA,95065,"$829,500",3,2,"1,160","6,316",36.998365,-121.974906
26,"
                  3304 Winkle Ave,
                  ",Santa Cruz,CA,95065,"$1,449,000",5,4.5,"3,002","9,148",36.991429,-121.974283
1,"
                  612 Swanton Rd,
                  ",Davenport,CA,95017,"$275,000",1,1,480,9.79,37.14457,-122.234504
2,"
                  664 Swanton Rd,
                  ",Davenport,CA,95017,"$509,000",1,1,520,4.91,37.132377,-122.241048
3,"
                  20 3rd Ave,
                  ",Davenport,CA,95017,"$949,000",3,1.5,979,"7,379",37.01995,-122.203886
4,"
                  672 Swanton Rd,
                  ",Davenport,CA,95017,"$499,000",2,1,500,5.99,37.141938,-122.240742
1,"
                  115 Blueberry Ct,
                  ",Scotts Valley,CA,95066,"$1,295,000",3,2.5,"2,786",0.29,37.038228,-122.033742
2,"
                  14 Sageland Ct,
                  ",Scotts Valley,CA,95066,"$1,249,000",4,3,"2,275","9,888",37.065935,-122.007335
3,"
                  501 Shasta Park Ct,
                  ",Scotts Valley,CA,95066,"$1,495,000",4,3,"3,298",0.33,37.033437,-122.029667
4,"
                  68 Mount Hermon Rd,
                  ",Scotts Valley,CA,95066,"$559,000",5,3,"2,110",0.57,37.03935,-122.022638
5,"
                  121 Woodhill Dr,
                  ",Scotts Valley,CA,95066,"$890,000",3,2.5,"1,803","2,265",37.051682,-122.016796
6,"
                  308 Nelson Rd,
                  ",Scotts Valley,CA,95066,"$619,000",3,2,"1,505",0.51,37.061256,-122.028068
7,"
                  409 Pioneer Ln,
                  ",Scotts Valley,CA,95066,"$975,000",4,3,"2,000","2,191",37.0547,-122.013911
8,"
                  701 Pinecone Dr,
                  ",Scotts Valley,CA,95066,"$1,299,000",5,3,"2,712",0.29,37.038872,-122.037235
9,"
                  1545 MT Hermon Rd Unit A-B,
                  ",Scotts Valley,CA,95066,"$1,095,000",2,1,"1,433",2.64,37.055708,-122.043426
10,"
                  1614 Lockhart Gulch Rd,
                  ",Scotts Valley,CA,95066,"$679,000",3,3,"1,366","4,617",37.070881,-122.034164
11,"
                  140 Loma Linda Ct,
                  ",Scotts Valley,CA,95066,"$1,196,000",3,3,"2,484",0.24,37.037703,-122.03853
12,"
                  281 Hidden Glen Dr,
                  ",Scotts Valley,CA,95066,"$2,099,000",5,4,"4,018",0.51,37.03323,-122.036075
13,"
                  1160 Whispering Pines Dr,
                  ",Scotts Valley,CA,95066,"$999,000",3,2,"2,345","9,365",37.037586,-122.038139
14,"
                  58 Mount Hermon Rd,
                  ",Scotts Valley,CA,95066,"$899,000",3,2,"1,138",1.69,37.038869,-122.02227
15,"
                  305 Piper Cub Ct,
                  ",Scotts Valley,CA,95066,"$999,950",4,3,"2,142","3,136",37.050187,-122.03332
16,"
                  25 Milano Ct,
                  ",Scotts Valley,CA,95066,"$1,110,000",3,2.5,"1,656","4,138",37.062453,-122.010614
17,"
                  66 Mill Site Rd,
                  ",Scotts Valley,CA,95066,"$1,250,000",3,2,"2,615",3.2,37.058703,-122.020056
18,"
                  699 Ryder Rd,
                  ",Scotts Valley,CA,95066,"$2,799,000",3,3,"4,012",174.45,37.076503,-122.041411
19,"
                  420 Woodland Dr,
                  ",Scotts Valley,CA,95066,"$890,000",2,2,"1,229",1.39,37.099218,-121.985096
20,"
                  7200 Highway 17,
                  ",Scotts Valley,CA,95066,"$1,600,000",4,3.5,"3,138",7.84,37.075589,-121.989636
21,"
                  80 Cathy Ln,
                  ",Scotts Valley,CA,95066,"$935,000",3,2,"1,728",1.67,37.053311,-122.01738
22,"
                  413 Southwood Dr,
                  ",Scotts Valley,CA,95066,"$1,045,000",3,2.5,"2,111",0.24,37.055029,-122.006651
23,"
                  1030 Whispering Pines Dr,
                  ",Scotts Valley,CA,95066,"$1,288,888",4,2.5,"2,914","8,756",37.038042,-122.035669
