Address,City,State,Zip,Price,Beds,Baths,Home size,Lot size,Latitude,Longitude
1131 Hobart St,Menlo Park,CA,94025,5998000,6,6.5,5430,10018.8,37.441688,-122.194176
1127 Madera Ave,Menlo Park,CA,94025,1350000,3,2,1540,5750,37.472069,-122.157715
1050 Louise St,Menlo Park,CA,94025,6988000,6,7.5,6412,16117.2,37.435904,-122.197096
614 10th Ave,Menlo Park,CA,94025,1295000,3,1,1100,5350,37.474852,-122.196973
1145 Almanor Ave,Menlo Park,CA,94025,1100000,3,2,1220,5290,37.474816,-122.162458
653 San Benito Ave,Menlo Park,CA,94025,1395000,3,2,1250,3959,37.474636,-122.194588
2312 Loma Prieta Ln,Menlo Park,CA,94025,6488000,5,5.5,5526,13503.6,37.426249,-122.204037
1110 Madera Ave,Menlo Park,CA,94025,998000,3,1,1040,6000,37.471376,-122.157408
1323 Sevier Ave,Menlo Park,CA,94025,998000,3,1,1130,5750,37.477233,-122.156122
1115 Trinity Dr,Menlo Park,CA,94025,5699000,4,3.5,4017,16552.8,37.427231,-122.214742
2111 Manzanita Ave,Menlo Park,CA,94025,3800000,4,4,2710,6000,37.435104,-122.209544
575 6th Ave,Menlo Park,CA,94025,1349000,3,1,1200,4544,37.475663,-122.201597
765 Cotton St,Menlo Park,CA,94025,6488000,6,4.5,5088,10890,37.440176,-122.189584
193 Willow Rd,Menlo Park,CA,94025,5388888,5,5,3931,13939.2,37.456704,-122.163382
315 Haight St,Menlo Park,CA,94025,1498000,2,1,1140,6500,37.467015,-122.154387
1251 Valparaiso Ave,Menlo Park,CA,94025,5998000,5,3.5,4170,24829.2,37.446599,-122.194833
985 Siskiyou Dr,Menlo Park,CA,94025,3800000,3,2.5,2540,13939.2,37.422763,-122.212093
660 Vine St,Menlo Park,CA,94025,5725000,5,4,3121,10018.8,37.430989,-122.194432
2316 Blueridge Ave,Menlo Park,CA,94025,3085000,3,2.5,2045,11325.6,37.425106,-122.202317
2044 Ashton Ave,Menlo Park,CA,94025,2698000,4,2,1925,6000,37.43377,-122.202707
30 Sharon Ct,Menlo Park,CA,94025,2950000,3,2,1620,11325.6,37.42868,-122.199345
401 Oak Ct,Menlo Park,CA,94025,3499000,4,3,2320,16117.2,37.458141,-122.148008
3018 Alameda De Las Pulgas,Menlo Park,CA,94025,1899999,3,2,1320,6192,37.436419,-122.211727
520 Barron St,Menlo Park,CA,94025,2439000,3,2.5,1580,2841,37.453898,-122.174341
626 Partridge Ave Unit 2,Menlo Park,CA,94025,2495000,3,2.5,1883,4740,37.44875,-122.175843
151 Elliott Dr,Menlo Park,CA,94025,2388000,3,2,1562,6200,37.460351,-122.150245
204 Chester St,Menlo Park,CA,94025,1688000,2,1,1090,6216,37.46552,-122.15254
2071 Valparaiso Ave,Menlo Park,CA,94025,1995000,3,2.5,2000,6000,37.434284,-122.205255
501 Laurel Ave,Menlo Park,CA,94025,3995000,4,3,2650,6625,37.460677,-122.155035
655 Gilbert Ave,Menlo Park,CA,94025,3988888,4,3.5,2776,8925,37.460212,-122.16183
719 17th Ave,Menlo Park,CA,94025,2100000,4,3,2060,5084,37.474304,-122.190531
651 18th Ave,Menlo Park,CA,94025,1498000,3,2,1440,5350,37.472913,-122.190411
161 Willow Rd,Menlo Park,CA,94025,3449000,5,4,2766,8660,37.456006,-122.163564
1040 Ringwood Ave,Menlo Park,CA,94025,1988000,4,2,1480,6000,37.472928,-122.166325
1969 Palo Alto Way,Menlo Park,CA,94025,2698000,3,1,1430,6550,37.428478,-122.192339
440 9th Ave,Menlo Park,CA,94025,2150000,3,2,1730,9300,37.471271,-122.199915
671 Live Oak Ave,Menlo Park,CA,94025,2298888,3,1,980,5650,37.451295,-122.181096
190 Almendral Ave,Atherton,CA,94027,22500000,6,7.5,11160,43560,37.453006,-122.214224
1 Heritage Ct,Atherton,CA,94027,4799888,5,5.5,4293,21344.4,37.469346,-122.192484
302 Stevick Dr,Atherton,CA,94027,5500000,3,2.5,2320,43560,37.441265,-122.220404
87 Patricia Dr,Atherton,CA,94027,19500000,5,6.5,6535,50094,37.461174,-122.212866
490 Walsh Rd,Atherton,CA,94027,7999000,5,4.5,4478,87120,37.425448,-122.226056
1 Holbrook Ln,Atherton,CA,94027,5500000,6,5,4235,13068,37.46971,-122.193321
69 Tuscaloosa Ave,Atherton,CA,94027,26000000,5,8.5,11155,74487.6,37.458682,-122.204894
118 Selby Ln,Atherton,CA,94027,14999000,6,7.5,15600,53578.8,37.461718,-122.218245
226 Park Ln,Atherton,CA,94027,16988000,3,3.5,3520,62290.8,37.446345,-122.202458
49 Fairview Ave,Atherton,CA,94027,16488000,6,8.5,11250,45738,37.4416,-122.212619
236 Camino Al Lago,Atherton,CA,94027,15995000,6,5,4910,87120,37.442656,-122.206575
96 Heather Dr,Atherton,CA,94027,13880000,8,8.5,14704,42688.8,37.467612,-122.187897
74 Atherton Ave,Atherton,CA,94027,12900000,4,5.5,6296,65340,37.45769,-122.204039
1175 Osborn Ave,Atherton,CA,94027,2149888,3,3,1705,7819,37.454262,-122.218999
95 Tallwood Ct,Atherton,CA,94027,6588000,3,3.5,2660,76665.6,37.433148,-122.214499
48 Watkins Ave,Atherton,CA,94027,2488000,3,2,1842,6551,37.460703,-122.194582
10 DE Bell Dr,Atherton,CA,94027,5500000,5,5.5,3760,56192.4,37.462651,-122.178295
3 Irving Ave,Atherton,CA,94027,4595000,4,3,3210,40075.2,37.468555,-122.190937
59 Almendral Ave,Atherton,CA,94027,8500000,5,4,3790,46173.6,37.460408,-122.206489
46 Lilac Dr,Atherton,CA,94027,6695000,3,2,2680,41817.6,37.474366,-122.181676
2 Fredrick Ave,Atherton,CA,94027,7295000,5,3.5,4010,38768.4,37.472005,-122.17206
1 Queens Ct,Atherton,CA,94027,8100000,4,4.5,3600,44431.2,37.445368,-122.217639
3 Shearer Dr,Atherton,CA,94027,12280000,6,8.5,8600,28749.6,37.466155,-122.212112
24 Stockbridge Ave,Atherton,CA,94027,11888000,6,6.5,8299,28749.6,37.464752,-122.209185
333 Fletcher Dr,Atherton,CA,94027,9380000,4,5.5,6531,43995.6,37.439668,-122.223226
98 Monte Vista Ave,Atherton,CA,94027,8250000,3,2,1815,49222.8,37.442484,-122.207656
76 Fairview Ave,Atherton,CA,94027,11380000,5,4.5,7109,39639.6,37.439962,-122.21215
129 Karen Way,Atherton,CA,94027,6925000,3,3.5,4799,52272,37.441857,-122.219771
385 Fletcher Dr,Atherton,CA,94027,14900000,6,7.5,9742,38768.4,37.438475,-122.224324
1 Odell Pl,Atherton,CA,94027,7895000,5,5.5,5885,33976.8,37.461742,-122.20035
226 Park Ln,Atherton,CA,94027,16988000,3,3.5,3520,62290.8,37.446345,-122.202458
302 Stevick Dr,Atherton,CA,94027,5500000,3,2.5,2320,43560,37.441265,-122.220404
190 Almendral Ave,Atherton,CA,94027,22500000,6,7.5,11160,43560,37.453006,-122.214224
236 Camino Al Lago,Atherton,CA,94027,15995000,6,5,4910,87120,37.442656,-122.206575
1 Heritage Ct,Atherton,CA,94027,4799888,5,5.5,4293,21344.4,37.469346,-122.192484
98 Monte Vista Ave,Atherton,CA,94027,8250000,3,2,1815,49222.8,37.442484,-122.207656
59 Almendral Ave,Atherton,CA,94027,8500000,5,4,3790,46173.6,37.460408,-122.206489
490 Walsh Rd,Atherton,CA,94027,7999000,5,4.5,4478,87120,37.425448,-122.226056
10 DE Bell Dr,Atherton,CA,94027,5500000,5,5.5,3760,56192.4,37.462651,-122.178295
30 Southgate St,Atherton,CA,94027,3050000,3,2,2018,6750,37.461696,-122.206366
1 Holbrook Ln,Atherton,CA,94027,5500000,6,5,4235,13068,37.46971,-122.193321
74 Atherton Ave,Atherton,CA,94027,12900000,4,5.5,6296,65340,37.45769,-122.204039
87 Patricia Dr,Atherton,CA,94027,19500000,5,6.5,6535,50094,37.461174,-122.212866
333 Fletcher Dr,Atherton,CA,94027,9380000,4,5.5,6531,43995.6,37.439668,-122.223226
2 Fredrick Ave,Atherton,CA,94027,7295000,5,3.5,4010,38768.4,37.472005,-122.17206
76 Fairview Ave,Atherton,CA,94027,11380000,5,4.5,7109,39639.6,37.439962,-122.21215
54 Reservoir Rd,Atherton,CA,94027,5495000,4,3,2785,50529.6,37.430296,-122.221897
3 Shearer Dr,Atherton,CA,94027,11800000,6,8.5,8600,28749.6,37.466155,-122.212112
1175 Osborn Ave,Atherton,CA,94027,2149888,3,3,1705,7820,37.454262,-122.218999
46 Lilac Dr,Atherton,CA,94027,6695000,3,2,2680,41817.6,37.474366,-122.181676
129 Karen Way,Atherton,CA,94027,6925000,3,3.5,4799,52272,37.441857,-122.219771
69 Tuscaloosa Ave,Atherton,CA,94027,26000000,5,8.5,11155,74487.6,37.458682,-122.204894
14 Flood Cir,Atherton,CA,94027,8199000,5,5.5,5110,36154.8,37.467759,-122.181401
49 Fairview Ave,Atherton,CA,94027,16488000,6,8.5,11250,45738,37.4416,-122.212619
118 Selby Ln,Atherton,CA,94027,14999000,6,7.5,15600,53578.8,37.461718,-122.218245
385 Fletcher Dr,Atherton,CA,94027,14900000,6,7.5,9742,38768.4,37.438475,-122.224324
3 Irving Ave,Atherton,CA,94027,4595000,4,3,3210,40075.2,37.468555,-122.190937
96 Heather Dr,Atherton,CA,94027,13880000,8,8.5,14704,42688.8,37.467612,-122.187897
95 Tallwood Ct,Atherton,CA,94027,6588000,3,3.5,2660,76665.6,37.433148,-122.214499
24 Stockbridge Ave,Atherton,CA,94027,11888000,6,6.5,8299,28749.6,37.464752,-122.209185
370 Golden Oak Dr,Portola Valley,CA,94028,3599000,3,2,2270,46173.6,37.385861,-122.19971
1061 Los Trancos Rd,Portola Valley,CA,94028,899000,2,1,780,14810.4,37.349838,-122.198658
880 Westridge Dr,Portola Valley,CA,94028,13750000,5,5,6610,425581.2,37.394975,-122.21552
80 Golden Oak Dr,Portola Valley,CA,94028,8880000,5,5.5,4368,64904.4,37.378606,-122.2012
210 Escobar Rd,Portola Valley,CA,94028,3375000,3,2.5,2785,113256,37.398999,-122.208633
4 Russell Ave,Portola Valley,CA,94028,1499500,3,1,1290,7802,37.384216,-122.237333
1019 Los Trancos Rd,Portola Valley,CA,94028,1595000,3,1.5,1180,9361,37.350174,-122.197759
116 Russell Ave,Portola Valley,CA,94028,1895000,3,2,1821,5998,37.384055,-122.240219
190 Vista Verde Way,Portola Valley,CA,94028,3850000,5,6,4400,43995.6,37.342457,-122.195174
260 S Castanya Way,Portola Valley,CA,94028,2525000,3,2,1652,8799,37.397758,-122.195078
228 Canyon Dr,Portola Valley,CA,94028,1999000,3,2,1410,10018.8,37.371186,-122.212051
167 Ramoso Rd,Portola Valley,CA,94028,5495000,6,5,3780,110642.4,37.393621,-122.224673
131 Gabarda Way,Portola Valley,CA,94028,2495000,3,2,1740,8198,37.399129,-122.196292
805 LA Mesa Dr,Portola Valley,CA,94028,2995000,3,2.5,2490,13503.6,37.396654,-122.204324
23 Valley Oak St,Portola Valley,CA,94028,3995000,4,3.5,4250,27442.8,37.367652,-122.202461
9 Valley Oak St,Portola Valley,CA,94028,3295000,5,3,3120,20037.6,37.362695,-122.206406
180 Cherokee Way,Portola Valley,CA,94028,3995000,3,5,3490,48787.2,37.380423,-122.211609
100 Alamos Rd,Portola Valley,CA,94028,4900000,3,2,3600,108900,37.391976,-122.195728
2 Portola Green Cir,Portola Valley,CA,94028,2795000,4,2,2330,10018.8,37.373284,-122.213472
1236 Los Trancos Rd,Portola Valley,CA,94028,4495000,5,3.5,3394,14810.4,37.346393,-122.198331
1195 Westridge Dr,Portola Valley,CA,94028,4500000,3,2.5,2350,88426.8,37.385783,-122.221433
1061 Los Trancos Rd,Portola Valley,CA,94028,899000,2,1,780,14810.4,37.349838,-122.198658
260 S Castanya Way,Portola Valley,CA,94028,2525000,3,2,1652,8800,37.397758,-122.195078
370 Golden Oak Dr,Portola Valley,CA,94028,3599000,3,2,2270,46173.6,37.385861,-122.19971
4 Russell Ave,Portola Valley,CA,94028,1499500,3,1,1290,7800,37.384216,-122.237333
210 Escobar Rd,Portola Valley,CA,94028,3375000,3,2.5,2785,113256,37.398999,-122.208633
23 Valley Oak St,Portola Valley,CA,94028,3995000,4,3.5,4250,27442.8,37.367652,-122.202461
9 Valley Oak St,Portola Valley,CA,94028,3195000,5,3,3120,20037.6,37.362695,-122.206406
1019 Los Trancos Rd,Portola Valley,CA,94028,1595000,3,1.5,1180,9360,37.350174,-122.197759
167 Ramoso Rd,Portola Valley,CA,94028,5495000,6,5,3780,110642.4,37.393621,-122.224673
131 Gabarda Way,Portola Valley,CA,94028,2450000,3,2,1740,8200,37.399129,-122.196292
180 Cherokee Way,Portola Valley,CA,94028,3790000,3,5,3490,48787.2,37.380423,-122.211609
880 Westridge Dr,Portola Valley,CA,94028,13750000,5,5,6610,425581.2,37.394975,-122.21552
228 Canyon Dr,Portola Valley,CA,94028,1999000,3,2,1410,10018.8,37.371186,-122.212051
100 Alamos Rd,Portola Valley,CA,94028,4900000,3,2,3600,108900,37.391976,-122.195728
116 Russell Ave,Portola Valley,CA,94028,1895000,3,2,1821,6000,37.384055,-122.240219
2 Portola Green Cir,Portola Valley,CA,94028,2795000,4,2,2330,10018.8,37.373284,-122.213472
139 Crescent Ave,Portola Valley,CA,94028,2680000,4,3.5,3445,20908.8,37.372007,-122.213159
80 Golden Oak Dr,Portola Valley,CA,94028,8480000,5,5.5,4368,64904.4,37.378606,-122.2012
412 Juanita Ave,Millbrae,CA,94030,1895000,3,2,1250,12196.8,37.610712,-122.410566
14 Cypress Ct,Millbrae,CA,94030,1498000,3,2,1710,5850,37.606228,-122.403165
15 Evergreen Ct,Millbrae,CA,94030,1688000,3,2,1970,6020,37.599643,-122.414054
870 Robin Ln,Millbrae,CA,94030,1598000,4,2,1890,5131,37.606071,-122.421031
1330 Millbrae Ave,Millbrae,CA,94030,2448000,3,2.5,2910,20037.6,37.588214,-122.407407
835 Murchison Dr,Millbrae,CA,94030,2799000,4,3.5,3100,8738,37.591311,-122.392591
1160 Millbrae Ave,Millbrae,CA,94030,1988888,3,2.5,2510,8999,37.592607,-122.401928
526 Anita Ln,Millbrae,CA,94030,2100000,5,5.5,2030,5667,37.599511,-122.406852
33 Estates Dr,Millbrae,CA,94030,2599000,4,3,2418,7928,37.595231,-122.415071
890 Crestview Dr,Millbrae,CA,94030,1768000,4,2,1851,8712,37.596125,-122.416383
1132 Millbrae Ave,Millbrae,CA,94030,2798000,5,3.5,3900,7405,37.593066,-122.400319
841 Clearfield Dr,Millbrae,CA,94030,2799000,4,4,3157,7405,37.596347,-122.409927
120 Del Centro St,Millbrae,CA,94030,1888888,4,3,2510,5663,37.590664,-122.410802
881 Morningside Dr,Millbrae,CA,94030,1848888,4,3,2710,5998,37.598222,-122.410147
1116 Elmwood Dr,Millbrae,CA,94030,1728000,4,3,1975,5323,37.604275,-122.417485
44 Camino Alto,Millbrae,CA,94030,1630000,3,2,1970,5998,37.597055,-122.403827
610 Hillcrest Blvd,Millbrae,CA,94030,1699000,2,2,2050,5663,37.597267,-122.397027
95 Colorados Dr,Millbrae,CA,94030,1698000,3,2.5,1840,7148,37.593637,-122.408674
898 Hillcrest Blvd,Millbrae,CA,94030,2150000,4,2.5,2267,5153,37.594838,-122.399681
721 Taylor Blvd,Millbrae,CA,94030,1988000,3,2,2173,5685,37.597479,-122.398662
1179 Ridgewood Dr,Millbrae,CA,94030,1588000,3,2,1500,5641,37.60619,-122.417931
496 6th St,Montara,CA,94037,3100000,4,2.5,9763,40075.2,37.540374,-122.51015
771 Rivera Rd,Montara,CA,94037,10000000,3,2.5,2600,10715760,37.545572,-122.493579
659 George St,Montara,CA,94037,1100000,3,2,1952,6251,37.541083,-122.505788
586 6th St,Montara,CA,94037,1345000,4,2.5,2220,5001,37.539666,-122.5079
741 Harte St,Montara,CA,94037,1165000,3,2,1800,6251,37.539128,-122.506211
320 10th St,Montara,CA,94037,1175000,3,2,1580,8999,37.539169,-122.514878
202 11th St,Montara,CA,94037,1978000,4,3,3087,8999,37.539011,-122.516387
496 6th St,Montara,CA,94037,3100000,4,2.5,9763,40075.2,37.540374,-122.51015
771 Rivera Rd,Montara,CA,94037,10000000,3,2.5,2600,10715760,37.545572,-122.493579
659 George St,Montara,CA,94037,1100000,3,2,1952,6251,37.541083,-122.505788
586 6th St,Montara,CA,94037,1345000,4,2.5,2220,5001,37.539666,-122.5079
741 Harte St,Montara,CA,94037,1165000,3,2,1800,6251,37.539128,-122.506211
320 10th St,Montara,CA,94037,1175000,3,2,1580,8999,37.539169,-122.514878
202 11th St,Montara,CA,94037,1978000,4,3,3087,8999,37.539011,-122.516387
2000 Vallemar St,Moss Beach,CA,94038,1995000,2,2,720,3498,37.533412,-122.518167
683 Buena Vista St,Moss Beach,CA,94038,1098000,3,2,1580,8751,37.531892,-122.512248
675 Lancaster Blvd,Moss Beach,CA,94038,975000,4,2,1680,5998,37.528314,-122.509071
111 San Lucas Ave,Moss Beach,CA,94038,1499000,4,3,2310,5001,37.515901,-122.51147
723 Sierra St,Moss Beach,CA,94038,1375000,4,3,2853,5001,37.530925,-122.512249
198 Arbor Ln,Moss Beach,CA,94038,2999000,2,2,2400,13939.2,37.526796,-122.516501
827 Stetson St,Moss Beach,CA,94038,1288000,3,2,2150,5001,37.528919,-122.511592
649 Lancaster Blvd,Moss Beach,CA,94038,1199000,3,2.5,1650,5001,37.528073,-122.509523
970 Etheldore St,Moss Beach,CA,94038,1050000,3,2.5,1520,6974,37.525964,-122.509791
801 Kelmore St,Moss Beach,CA,94038,1075000,4,3,1980,7200,37.529773,-122.511635
101 Niagra Ave,Moss Beach,CA,94038,4190000,3,3.5,3506,8176,37.53291,-122.51833
615 Kelmore St,Moss Beach,CA,94038,1199000,4,2.5,2100,3698,37.531091,-122.514105
1037 Pearl Ave,Moss Beach,CA,94038,1165000,3,2,1960,8499,37.524629,-122.509021
990 Buena Vista St,Moss Beach,CA,94038,1300000,2,2,1395,115869.6,37.529459,-122.508029
514 Buena Vista St,Moss Beach,CA,94038,1200000,3,3,1945,5001,37.532565,-122.514696
223 Vermont Ave,Moss Beach,CA,94038,1198000,4,3,1706,5998,37.523691,-122.514235
551 Lancaster Blvd,Moss Beach,CA,94038,1199000,5,3,1990,5001,37.526803,-122.511111
1325 Marilyn Pl,Mountain View,CA,94040,2988888,4,3,1824,12632.4,37.380563,-122.09459
835 Runningwood Cir,Mountain View,CA,94040,1898000,3,2,1801,5985,37.370538,-122.062891
1306 Lubich Dr,Mountain View,CA,94040,2550000,3,2.5,1722,8803,37.363427,-122.064278
479 Carmelita Dr,Mountain View,CA,94040,4388000,5,5.5,3899,10890,37.374894,-122.072451
142 College Ave,Mountain View,CA,94040,1899000,4,2,1519,5057,37.402939,-122.100122
1242 Kern Ct,Mountain View,CA,94040,2799000,5,3,2817,10454.4,37.365295,-122.065609
1355 Ernestine Ln,Mountain View,CA,94040,1988000,3,2,1218,5070,37.386068,-122.091392
1135 Blackfield Way,Mountain View,CA,94040,2999888,5,3.5,2595,6042,37.389698,-122.099176
13134 Franklin Ave,Mountain View,CA,94040,1800000,3,1,1182,10454.4,37.368611,-122.068036
1175 Solana Dr,Mountain View,CA,94040,2250000,3,2,1322,6599,37.389457,-122.10333
100 Sleeper Ave,Mountain View,CA,94040,2890000,4,2.5,3047,9805,37.371758,-122.077524
693 Lola Ln,Mountain View,CA,94040,2399000,3,2,1680,8224,37.375339,-122.082874
2110 California St,Mountain View,CA,94040,1798000,4,2.5,1790,2814,37.39939,-122.100354
1349 Isabelle Ave,Mountain View,CA,94040,2698000,4,2.5,1942,10454.4,37.378404,-122.088832
1501 Lloyd Way,Mountain View,CA,94040,2475000,3,1.5,1364,5162,37.386735,-122.093471
1378 California St,Mountain View,CA,94041,6000000,4,2,2425,8499,37.394046,-122.086834
394 Mariposa Ave,Mountain View,CA,94041,3788000,7,5.5,3561,7701,37.395381,-122.089559
1357 Villa St,Mountain View,CA,94041,1295000,2,1,960,3598,37.396018,-122.085299
1242 Snow St,Mountain View,CA,94041,1499000,2,2,1112,3750,37.38959,-122.087646
416 Palo Alto Ave,Mountain View,CA,94041,1900000,2,1,1104,5763,37.393768,-122.087591
1960 San Ramon Ave,Mountain View,CA,94043,1470000,3,2.5,1196,2766,37.410039,-122.090173
422 Whisman Ct,Mountain View,CA,94043,1650000,3,2.5,1584,2905,37.400334,-122.059403
910 San Marcos Cir,Mountain View,CA,94043,1929000,4,2,1576,5998,37.406874,-122.085036
317 Serra San Bruno,Mountain View,CA,94043,1698000,3,2.5,1715,4186,37.407225,-122.09472
1601 Morgan St,Mountain View,CA,94043,1695000,3,2,1234,5929,37.411467,-122.081323
760 Emily Dr,Mountain View,CA,94043,1399000,3,1,816,4700,37.404475,-122.066514
139 Hamilton Ave,Mountain View,CA,94043,1899900,3,2,1280,5001,37.405613,-122.101333
306 Nita Ave,Mountain View,CA,94043,1750000,3,2,1140,5789,37.410246,-122.104781
1917 Colony St,Mountain View,CA,94043,2650000,2,1,1064,11325.6,37.415257,-122.08736
395 Winwood Ave,Pacifica,CA,94044,1298000,3,2,1980,6181,37.653931,-122.486393
37 Alviso Ct,Pacifica,CA,94044,1200000,3,3,1750,8712,37.587573,-122.48922
417 Coral Ridge Dr,Pacifica,CA,94044,1188000,4,3.5,3058,3899,37.657291,-122.486835
155 Gordon Way,Pacifica,CA,94044,799000,3,2.5,2080,5062,37.655579,-122.488165
1083 Park Pacifica Ave,Pacifica,CA,94044,1099000,3,3,1492,6151,37.586549,-122.473827
468 Donaldson Ave,Pacifica,CA,94044,920000,2,2,1670,5998,37.608733,-122.494089
106 Calaveras Ave,Pacifica,CA,94044,1199000,4,3.5,1990,5624,37.611985,-122.473439
812 Burns Ct,Pacifica,CA,94044,948888,3,2,1280,5663,37.619309,-122.483431
348 Heathcliff Dr,Pacifica,CA,94044,1088000,3,3.5,2430,5001,37.651037,-122.475623
211 Modoc Pl,Pacifica,CA,94044,975000,2,2,1130,9226,37.610405,-122.473107
272 Gateway Dr,Pacifica,CA,94044,998000,4,2,1490,3899,37.662376,-122.47967
1275 Escalero Ave,Pacifica,CA,94044,1095000,4,3,2092,5306,37.592045,-122.495771
740 Serena Dr,Pacifica,CA,94044,995000,5,3,2050,8359,37.594985,-122.497122
423 Johnson Ave,Pacifica,CA,94044,899000,3,1,980,5523,37.649862,-122.488275
1116 Glacier Ave,Pacifica,CA,94044,1098000,3,3,1540,5998,37.591614,-122.461908
1267 Escalero Ave,Pacifica,CA,94044,897000,3,1,1040,5001,37.591995,-122.49561
373 Lynbrook Dr,Pacifica,CA,94044,1028000,4,2.5,1610,4003,37.657063,-122.476923
339 Inverness Dr,Pacifica,CA,94044,1250000,5,3,2910,3999,37.653277,-122.478718
1047 Valencia Way,Pacifica,CA,94044,1298000,4,2.5,1950,1950,37.594843,-122.488191
122 Berendos Ave,Pacifica,CA,94044,1545000,3,2,1830,7850,37.611872,-122.474705
1103 Glacier Ave,Pacifica,CA,94044,995000,3,2,1240,6299,37.591152,-122.462785
812 Standish Rd,Pacifica,CA,94044,995950,3,2,1160,5300,37.589166,-122.498128
1183 Crespi Dr,Pacifica,CA,94044,1197000,4,2,1530,9601,37.589667,-122.48624
22 Spruce Ct,Pacifica,CA,94044,1100000,4,2,1610,9300,37.59211,-122.481994
236 Catalina Ave,Pacifica,CA,94044,1050000,3,1,1060,4095,37.655884,-122.481654
1206 Oddstad Blvd,Pacifica,CA,94044,1443000,3,3,2300,6800,37.593302,-122.463142
353 Farallon Ave,Pacifica,CA,94044,1350000,3,2.5,1981,6534,37.655402,-122.484615
77 Montecito Ave,Pacifica,CA,94044,979000,1,1.5,1270,2252,37.632938,-122.492946
309 Bancroft Way,Pacifica,CA,94044,1100000,3,2,1500,5000,37.652385,-122.486375
227 Marvilla Cir,Pacifica,CA,94044,1599000,4,3.5,2365,5937,37.594185,-122.497721
607 Hickey Blvd,Pacifica,CA,94044,988000,4,3,1200,3999,37.654811,-122.479761
9351 Cabrillo Hwy,Pescadero,CA,94060,18999999,13,7.5,12000,,37.204739,-122.402111
531 Madrone Ave,Pescadero,CA,94060,688000,3,2,1050,27442.8,37.236,-122.323171
100 S Ranch Rd,Pescadero,CA,94060,1750000,2,2,1800,829818,37.236089,-122.334385
501 Bean Hollow Rd,Pescadero,CA,94060,3350000,3,2.5,2800,446925.6,37.227627,-122.406021
4931 Pescadero Creek Rd,Pescadero,CA,94060,2995000,3,2.5,2900,3360654,37.259367,-122.338987
301 Ranch Rd W,Pescadero,CA,94060,6395000,4,4.5,5100,8102160,37.240266,-122.352568
9351 Cabrillo Hwy,Pescadero,CA,94060,18999999,13,7.5,12000,,37.204739,-122.402111
531 Madrone Ave,Pescadero,CA,94060,688000,3,2,1050,27442.8,37.236,-122.323171
100 S Ranch Rd,Pescadero,CA,94060,1750000,2,2,1800,829818,37.236089,-122.334385
501 Bean Hollow Rd,Pescadero,CA,94060,3350000,3,2.5,2800,446925.6,37.227627,-122.406021
4931 Pescadero Creek Rd,Pescadero,CA,94060,2995000,3,2.5,2900,3360654,37.259367,-122.338987
301 Ranch Rd W,Pescadero,CA,94060,6395000,4,4.5,5100,8102160,37.240266,-122.352568
1128 Cleveland St,Redwood City,CA,94061,1350000,3,2,1755,5245,37.475481,-122.229103
212 Oak Ave,Redwood City,CA,94061,829000,3,1,1240,4373,37.476092,-122.225812
203 W Oakwood Blvd,Redwood City,CA,94061,1725000,3,3,2040,7902,37.463326,-122.239204
1226 Ebener St,Redwood City,CA,94061,1488000,3,3,1450,2178,37.472808,-122.228426
632-636 Myrtle St,Redwood City,CA,94061,1498000,2,2,1380,6251,37.474071,-122.238796
737 Ruby St,Redwood City,CA,94061,1998000,4,3,2000,5998,37.47014,-122.241549
211 Alexander Ave,Redwood City,CA,94061,1088000,2,1,720,2548,37.457481,-122.224174
