,Unnamed: 0,Address,City,Zip,Beds,Baths,Home size,Lot size,Year built,Garage,Price,Longitude,Latitude,Price per sqft,Price per lot sqft
135,259,2783 Randers Ct,Palo Alto,94303,5,5.5,4955,0.191,2010,2,5280000,-122.1263938,37.434778,1065.590312815338,634.618435665556
137,1576,2968 Valley Of Hearts Delight Pl,San Jose,95136,4,3.5,2761,0.061,2019,2,1676050,0.0,0.0,607.0445490764216,630.7674359090157
138,2398,2162 Overlook Dr,Walnut Creek,94597,3,3.0,2203,0.051,2016,1,1399000,0.0,0.0,635.0431230140717,629.7376618232232
139,2653,2162 Overlook Dr,Walnut Creek,94597,3,3.0,2203,0.051,2016,1,1399000,0.0,0.0,635.0431230140717,629.7376618232232
140,1427,2844 Hemlock Ave,San Jose,95128,4,2.5,2122,0.062,1997,2,1698800,-121.9445989,37.321304,800.5655042412817,629.0174471992655
141,3213,2844 Hemlock Ave,San Jose,95128,4,2.5,2122,0.062,1997,2,1698800,-121.9445989,37.321304,800.5655042412817,629.0174471992655
142,1708,2289 Lenox Pl,Santa Clara,95054,3,2.5,1667,0.046,1998,2,1259000,-121.9643043,37.4003902,755.248950209958,628.3187607298279
143,268,113 Byron St,Palo Alto,94301,3,2.5,2224,0.129,2007,1,3529000,-122.161946,37.45327015,1586.7805755395684,628.0208711498353
144,1077,113 Byron St,Palo Alto,94301,3,2.5,2224,0.129,2007,1,3529000,-122.161946,37.45327015,1586.7805755395684,628.0208711498353
145,3456,48993 Oat Grass Ter,Fremont,94539,4,2.5,1785,0.047,2008,2,1285000,-121.9168439,37.46106747,719.8879551820728,627.6498055995155
146,2477,108 Chives Way,Walnut Creek,94595,3,2.5,2232,0.046,2019,2,1239990,0.0,0.0,555.5510752688173,618.831596598395
147,242,760 Moreno Ave,Palo Alto,94303,4,3.5,3430,0.204,2019,1,5498888,-122.128916,37.4359377,1603.1743440233233,618.8093051729415
148,272,530 Kellogg Ave,Palo Alto,94301,4,2.0,2547,0.129,1918,0,3475000,-122.147474,37.4415794,1364.350215940322,618.4110306731873
149,1081,530 Kellogg Ave,Palo Alto,94301,4,2.0,2547,0.129,1918,0,3475000,-122.147474,37.4415794,1364.350215940322,618.4110306731873
150,4459,113 4th Ave,Santa Cruz,95062,4,3.5,2658,0.134,1926,2,3599000,-122.00490259999998,36.9640048,1354.025583145222,616.5796362539918
151,4609,5 Breve Ave,La Selva Beach,95076,3,2.0,2361,0.127,1961,2,3395000,-121.8645222,36.93637879,1437.950021177467,613.6887847696725
152,263,328 Churchill Ave,Palo Alto,94301,5,5.5,4611,0.224,1987,2,5988000,-122.1484583,37.43832205,1298.633702016916,613.6855568673751
153,1072,328 Churchill Ave,Palo Alto,94301,5,5.5,4611,0.224,1987,2,5988000,-122.1484583,37.43832205,1298.633702016916,613.6855568673751
154,1679,933 Sanchez Pl,Santa Clara,95050,4,3.0,2178,0.062,2019,2,1648000,-121.9476591,37.3576716,756.6574839302111,610.2076483308157
155,284,232 Coleridge Ave,Palo Alto,94301,4,4.5,3085,0.66,1925,2,17500000,-122.1483024,37.4364235,5672.609400324149,608.7041211008153
156,1093,232 Coleridge Ave,Palo Alto,94301,4,4.5,3085,0.66,1925,2,17500000,-122.1483024,37.4364235,5672.609400324149,608.7041211008153
157,313,807 La Montagne Pl,South San Francisco,94080,3,3.0,2250,0.052000000000000005,2007,2,1378000,0.0,0.0,612.4444444444445,608.356290174472
158,3432,2879 Pinnacles Ter,Fremont,94538,4,3.5,2093,0.04,2013,2,1059800,-121.9553472,37.5392368,506.35451505016715,608.2415059687787
160,1711,4706 Wilcox Ave,Santa Clara,95054,3,2.5,1599,0.048,1998,2,1269000,-121.9627532,37.40014291,793.6210131332083,606.9214876033058
161,397,312 Commander Ln,Redwood City,94065,3,2.5,1400,0.055,1985,2,1450000,-122.2512658,37.53499578,1035.7142857142858,605.225811837382
162,19,833 Ingerson Ave,San Francisco,94124,5,3.5,2401,0.057,2006,2,1499000,-122.39003429999998,37.71729711,624.323198667222,603.7246467868478
163,25,1360 Wayland St,San Francisco,94134,4,2.0,2262,0.057,1981,2,1498000,-122.4155397,37.72327218,662.2458001768347,603.3218951879239
164,150,1360 Wayland St,San Francisco,94134,4,2.0,2262,0.057,1981,2,1498000,-122.4155397,37.72327218,662.2458001768347,603.3218951879239
165,507,882 College Ave,Menlo Park,94025,4,3.5,2600,0.179,2019,2,4698800,-122.1794675,37.4462442,1807.2307692307693,602.6234924152649
166,411,1 Martin,Daly City,94014,5,4.5,2914,0.056,2019,2,1461995,0.0,0.0,501.7141386410432,599.3354814377543
167,412,1 Martin St.,Daly City,94014,5,4.5,2917,0.056,2020,2,1461995,-122.414089,37.700851,501.1981487829962,599.3354814377543
168,1710,2139 3rd St,Santa Clara,95054,3,2.5,1589,0.05,2000,2,1299888,-121.5955686,37.0083734,818.0541220893643,596.8264462809917
169,1055,181 Espinosa Ln,Mountain View,94043,4,2.5,1679,0.077,1997,2,1998000,-122.0595534,37.3928955,1189.9940440738535,595.6853064291081
170,1110,530 Irven Ct,Palo Alto,94306,5,4.0,3624,0.133,2007,0,3450000,-122.1250876,37.4102594,951.9867549668874,595.4970069802605
171,1668,937 Hicks Ave,Santa Clara,95050,4,3.5,1609,0.052000000000000005,2019,2,1348000,-121.9048998,37.2934055,837.7874456183964,595.1119587483222
172,3423,3792 Mckinney Lane,Pleasanton,94566,4,3.5,2402,0.046,2019,2,1191553,0.0,0.0,496.06702747710233,594.6585419411506
173,3476,48949 Air Fern Cmn,Fremont,94539,3,2.5,1772,0.05,2010,2,1289000,0.0,0.0,727.4266365688487,591.8273645546373
174,2943,894 Arlington Ave,Oakland,94608,2,2.0,1600,0.031,1926,1,799000,-122.2737553,37.84248834,499.375,591.6940667673806
175,1371,844 Denardi Way,San Jose,95126,5,3.5,2652,0.068,2014,2,1750000,-121.9150427,37.3392886,659.8793363499244,590.8010587154971
176,4164,844 Denardi Way,San Jose,95126,5,3.5,2652,0.068,2014,2,1750000,-121.9150427,37.3392886,659.8793363499244,590.8010587154971
177,669,1321 Oak Ave,Redwood City,94061,3,2.5,1490,0.054000000000000006,1988,2,1388000,-122.23374479999998,37.46921395,931.5436241610738,590.075842601095
178,267,439 Lincoln Ave,Palo Alto,94301,5,3.5,3652,0.461,1929,2,11800000,-122.1526872,37.443209,3231.106243154436,587.6154564776139
179,1076,439 Lincoln Ave,Palo Alto,94301,5,3.5,3652,0.461,1929,2,11800000,-122.1526872,37.443209,3231.106243154436,587.6154564776139
180,654,1753 W Selby Ln,Redwood City,94061,4,4.5,2650,0.125,2019,2,3198000,0.0,0.0,1206.7924528301887,587.3278236914599
181,1713,2163 Esperanca Ave,Santa Clara,95054,4,2.5,1599,0.051,1999,2,1299000,-121.9626896,37.39851908,812.3827392120076,584.7242478258521
182,271,154 Tennyson Ave,Palo Alto,94301,3,2.0,1820,0.115,1960,2,2895000,-122.1466914,37.4336574,1590.6593406593406,577.9135225775541
183,1080,154 Tennyson Ave,Palo Alto,94301,3,2.0,1820,0.115,1960,2,2895000,-122.1466914,37.4336574,1590.6593406593406,577.9135225775541
184,350,1372 Rosewood Ave,San Carlos,94070,4,3.5,2530,0.113,1949,2,2828000,-122.2525547,37.49558393,1117.7865612648222,574.5305021250315
185,690,2116 Jubilee Dr,Hayward,94541,4,4.0,1922,0.032,2017,2,799800,-122.0943954,37.66419439999999,416.1290322580645,573.7775482093664
186,3495,2116 Jubilee Dr,Hayward,94541,4,4.0,1922,0.032,2017,2,799800,-122.0943954,37.66419439999999,416.1290322580645,573.7775482093664
187,739,1541 Burlingame Ave,Burlingame,94010,4,3.5,3524,0.196,1931,2,4895000,-122.350376,37.57562465,1389.0465380249716,573.3353947639662
188,258,3650 Ross Rd,Palo Alto,94303,5,3.5,2610,0.165,2018,1,4098000,-122.1121127,37.4262123,1570.1149425287354,570.1644544619751
189,1052,422 Whisman Ct,Mountain View,94043,3,2.5,1584,0.067,1988,2,1650000,-122.0587367,37.40042532,1041.6666666666667,565.3550429669832
190,1707,4672 Wilcox Ave,Santa Clara,95054,3,2.5,1599,0.052000000000000005,1998,2,1279000,-121.962463,37.39970521,799.8749218261412,564.6499964681783
191,16,1483 19th Ave,San Francisco,94122,3,2.0,1495,0.053,1922,1,1300000,-122.4770942,37.7616888,869.5652173913044,563.0923298161721
192,1584,801 Adeline Ave,San Jose,95136,5,3.5,2414,0.043,2005,2,1049000,-121.863381,37.288458,434.54846727423364,560.0401477779914
193,1667,957 Hicks Ave,Santa Clara,95050,4,4.0,2057,0.07200000000000001,2019,2,1748888,-121.9048998,37.2934055,850.2129314535733,557.6242220181614
194,3083,508 Talbot Ave,Albany,94706,4,3.0,1560,0.057,1938,0,1375000,-122.29763590000002,37.89713302,881.4102564102565,553.7834485202906
195,1059,121 Chetwood Dr,Mountain View,94043,4,2.5,1944,0.087,1997,2,2098000,-122.0607832,37.39087039,1079.2181069958847,553.6029047000834
196,4615,600 Heather Point Ln,Watsonville,95076,4,5.0,3229,0.177,1999,2,4250000,0.0,0.0,1316.1969650046453,551.2235866627238
197,237,969 Pizarro Ln,Foster City,94404,4,2.5,2760,0.083,1975,2,1988000,-122.26983359999998,37.55209515,720.2898550724636,549.8578335380088
198,740,1312 De Soto Ave,Burlingame,94010,4,3.5,3120,0.138,1923,2,3298000,-122.373233,37.58111701,1057.051282051282,548.6352324296988
199,3090,939 Evelyn Ave,Albany,94706,4,3.0,1560,0.057,1935,0,1359000,-122.29402659999998,37.88933493,871.1538461538463,547.3394229375092
200,1106,1160 California Ave,Palo Alto,94306,4,3.0,2224,0.117,1936,1,2788000,-122.1501751,37.420262,1253.5971223021586,547.0399409793349
201,1572,3052 Mary Helen Ln,San Jose,95136,4,3.5,2411,0.042,2005,2,999988,-121.863242,37.28755627,414.7606802156781,546.5848965848966
202,2920,5950 Canning Street,Oakland,94609,2,1.0,1113,0.046,1914,0,1090000,-122.259372,37.84622205,979.3351302785263,543.9773226334491
203,410,932 Hillside Bld,Daly City,94014,4,3.0,2500,0.057,1999,2,1349999,0.0,0.0,539.9996,543.7142557955955
204,1269,6032 Golden Vista Dr,San Jose,95123,4,2.5,2165,0.053,2015,2,1249000,-121.7965391,37.2433075,576.905311778291,541.0017845695377
205,3366,3348 Bramante Ln,Dublin,94568,3,3.5,1765,0.038,2013,2,895000,-121.8622325,37.711981,507.08215297450425,540.6940215552656
206,512,2181 Cedar Ave,Menlo Park,94025,5,4.5,3405,0.189,2009,2,4450000,0.0,0.0,1306.9016152716592,540.5182172858941
207,668,207 Yarborough Ln,Redwood City,94061,4,3.0,2170,0.102,1985,2,2400000,-122.2196757,37.46374445,1105.9907834101382,540.1609679684547
208,3559,101 Orchard Cir,Hayward,94544,4,3.5,2043,0.034,2015,2,800000,-122.0856553,37.65428358,391.58100832109636,540.1609679684545
209,1118,717 & 723 Ellsworth Pl,Palo Alto,94306,4,2.0,1650,0.106,1946,1,2488000,-122.1261328,37.43180489,1507.8787878787882,538.8360448394754
210,90,7026 Devon Way,Oakland,94705,6,5.0,4613,0.124,2018,2,2899900,-122.225077,37.85993166,628.6364621721223,536.8753517580499
211,3055,7026 Devon Way,Oakland,94705,6,5.0,4613,0.124,2018,2,2899900,-122.225077,37.85993166,628.6364621721223,536.8753517580499
212,1798,136 Avon Ter,Sunnyvale,94087,3,2.5,1639,0.078,2013,2,1790000,-122.0312842,37.3505326,1092.1293471629042,526.8300722846178
213,2990,4486 Montgomery,Oakland,94611,3,2.5,2040,0.07400000000000001,2019,1,1695000,-122.2473404,37.8326544,830.8823529411765,525.8357531084803
214,3892,4486 Montgomery,Oakland,94611,3,2.5,2040,0.07400000000000001,2019,1,1695000,-122.2473404,37.8326544,830.8823529411765,525.8357531084803
215,396,708 Newport Cir,Redwood Shores,94065,4,3.0,1890,0.087,1985,2,1989891,-122.25221770000002,37.53557225,1052.852380952381,525.0759950603211
216,290,1437 Hamilton Ave,Palo Alto,94301,4,3.5,3195,0.258,1941,2,5900000,-122.1407862,37.45389655,1846.635367762128,524.9820260391085
217,1099,1437 Hamilton Ave,Palo Alto,94301,4,3.5,3195,0.258,1941,2,5900000,-122.1407862,37.45389655,1846.635367762128,524.9820260391085
218,4449,22035 E Cliff Dr,Santa Cruz,95062,3,3.0,1611,0.07,1946,0,1595000,-121.9854913,36.96109425,990.0682805710737,523.0880230880232
219,1173,6740 Ilex Ct Lot 00401,San Jose,95119,4,3.5,2330,0.05,2019,2,1134745,0.0,0.0,487.01502145922746,521.0032139577594
221,269,1220 Hamilton Ave,Palo Alto,94301,2,2.0,2056,0.17800000000000002,1938,2,3988000,-122.1464041,37.45406975,1939.6887159533076,514.336418320075
222,1078,1220 Hamilton Ave,Palo Alto,94301,2,2.0,2056,0.17800000000000002,1938,2,3988000,-122.1464041,37.45406975,1939.6887159533076,514.336418320075
223,620,101 Niagra Ave,Moss Beach,94038,3,3.5,3506,0.188,1994,1,4190000,0.0,0.0,1195.0941243582429,511.64449133501364
224,921,300 W Main St,Los Gatos,95030,4,2.5,2880,0.128,1995,1,2849000,-121.985981,37.223553,989.2361111111113,510.9690656565657
225,4650,300 W Main St,Los Gatos,95030,4,2.5,2880,0.128,1995,1,2849000,-121.985981,37.223553,989.2361111111113,510.9690656565657
226,2939,2757 5th Street,Alameda,94501,5,4.5,3336,0.071,2014,2,1579000,-122.283517,37.8014169,473.3213429256594,510.54721349215583
227,710,24221 2nd Street,Hayward,94541,3,3.5,2009,0.037000000000000005,2019,2,822240,-122.0713387,37.66960725,409.27824788451966,510.163055617601
228,3515,24221 2nd Street,Hayward,94541,3,3.5,2009,0.037000000000000005,2019,2,822240,-122.0713387,37.66960725,409.27824788451966,510.163055617601
229,408,280 E Market St,Daly City,94014,3,3.0,1300,0.045,1952,2,1000000,-122.462561,37.689656,769.2307692307692,510.1520253035405
230,1510,1664 Salamoni Ct,San Jose,95133,3,2.5,1880,0.045,2005,2,999800,-121.87299509999998,37.36884893,531.8085106382979,510.04999489847984
231,224,193 Barroilhet Ave,San Mateo,94401,3,2.0,2070,0.103,1930,1,2288000,-122.3453794,37.57266526,1105.3140096618358,509.95390801216035
232,22,153 Warren Dr,San Francisco,94131,3,3.0,1800,0.076,1958,2,1688000,-122.4589853,37.75345533,937.7777777777777,509.88352423759125
233,2147,80 Mayhew Way,Pleasant Hill,94523,4,3.5,2310,0.041,2019,2,909900,-122.0593456,37.93657763,393.8961038961039,509.47389639185656
234,800,22032 Acacia Way,Cupertino,95014,4,3.0,2436,0.122,2007,2,2700000,-122.060283,37.33696285,1108.3743842364534,508.0612383145916
237,4473,357 13th Ave,Santa Cruz,95062,2,2.0,948,0.055,1956,0,1198000,-121.9933298,36.9632135,1263.7130801687765,500.04173971116114
238,3310,39965 Potrero Dr,Newark,94560,4,3.0,1720,0.045,1994,1,979888,-121.99446100000002,37.516177,569.7023255813954,499.8918477706357
239,339,929 Rosewood Ave,San Carlos,94070,5,3.5,3127,0.138,1950,1,2998000,-122.2580461,37.50057857,958.7464023025263,498.729056041309
240,278,961 Channing Ave,Palo Alto,94301,2,2.0,960,0.083,1924,1,1798888,-122.1475326,37.4494429,1873.841666666667,497.55163906313965
241,1087,961 Channing Ave,Palo Alto,94301,2,2.0,960,0.083,1924,1,1798888,-122.1475326,37.4494429,1873.841666666667,497.55163906313965
242,718,2325 Hastings Dr,Belmont,94002,3,2.5,2210,0.07400000000000001,1977,2,1600000,-122.29859340000002,37.50707241,723.9819004524887,496.364132727769
243,2641,2252 Vicksburg,Oakland,94601,2,1.0,960,0.022,1925,1,475000,-122.20368059999998,37.77706213,494.79166666666674,495.6590700392353
244,1040,1135 Blackfield Way,Mountain View,94040,5,3.5,2595,0.139,1998,2,2999888,-122.0993947,37.38952123,1156.026204238921,495.4528938832405
245,1712,2163 Hunter Pl,Santa Clara,95054,3,2.5,1796,0.065,1997,2,1399800,-121.9625684,37.39237798,779.3986636971048,494.3844034753125
246,1047,394 Mariposa Ave,Mountain View,94041,7,5.5,3561,0.177,1951,0,3800000,-122.0894512,37.39505997,1067.1159786576804,492.8587363102
247,872,675 Jay St,Los Altos,94022,6,4.5,4710,0.303,2018,2,6495000,-122.0967455,37.386315,1378.9808917197452,492.0946640118557
248,3783,36403 Sea Breeze Common,Fremont,94536,3,3.0,1753,0.048,2004,1,1028888,-122.0175804,37.56254518,586.9298345693097,492.0837159473523
249,351,933 Woodland Ave,San Carlos,94070,4,3.0,2450,0.124,1940,2,2650000,-122.2587395,37.49944806,1081.6326530612246,490.60991143102586
250,285,1301 Hamilton Ave,Palo Alto,94301,4,3.5,3131,0.35,2008,2,7449000,-122.1443871,37.454588,2379.112104758863,488.58717040535225
251,1094,1301 Hamilton Ave,Palo Alto,94301,4,3.5,3131,0.35,2008,2,7449000,-122.1443871,37.454588,2379.112104758863,488.58717040535225
252,1181,1839 Sage Crk,San Jose,95120,3,3.0,3185,0.094,2013,2,1995000,-121.9077449,37.2194393,626.3736263736264,487.2223199109079
253,1103,853 La Para Ave,Palo Alto,94306,5,4.5,3411,0.237,2019,2,4999888,-122.13371370000002,37.4100838,1465.8129580768102,484.31069420712686
254,1109,671 Barron Ave,Palo Alto,94306,4,3.0,2577,0.161,2006,1,3395000,-122.1340545,37.41565785,1317.4233604967014,484.0899109673813
255,1041,557 Maple Ct,Mountain View,94040,4,3.0,2191,0.128,2014,2,2699000,0.0,0.0,1231.85759926974,484.06651744719926
256,3303,6405 Potrero Dr,Newark,94560,3,2.5,1766,0.045,1990,1,948000,-121.9960326,37.51807674,536.8063420158551,483.62411998775633
257,7,2828 Wawona St,San Francisco,94116,3,2.0,1475,0.057,1948,1,1196000,-122.497103,37.73657657,810.8474576271187,481.69091231292185
258,1035,1501 Lloyd Way,Mountain View,94040,3,1.5,1364,0.118,1953,2,2475000,-122.0928673,37.386914,1814.516129032258,481.51001540832044
259,1316,203 Olive Hill Dr,San Jose,95125,3,2.5,2250,0.05,2004,2,1048000,-121.8696721,37.29622696,465.77777777777777,481.17539026629936
260,1593,753 Batista Dr,San Jose,95136,3,3.0,2262,0.052000000000000005,2005,2,1088888,-121.8629057,37.28672632,481.3828470380194,480.7197852652397
261,1048,721 Tiana Ln,Mountain View,94041,3,2.5,2048,0.105,1986,2,2198000,-122.0593991,37.37937315,1073.2421875,480.56320783593515
262,4445,130 Sunny Cove Dr,Santa Cruz,95062,3,2.0,1803,0.086,1923,1,1795000,-121.9887784,36.96064398,995.5629506378258,479.1573237662032
263,2994,115 Monticello Ave,Piedmont,94611,4,3.0,2774,0.115,1925,2,2395000,-122.2399,37.82965795,863.3741888968997,478.1011698007745
264,3895,115 Monticello Ave,Piedmont,94611,4,3.0,2774,0.115,1925,2,2395000,-122.2399,37.82965795,863.3741888968997,478.1011698007745
265,3011,44 Wildwood Ave,Piedmont,94610,4,3.0,2868,0.106,1914,1,2205900,-122.2430453,37.81941795,769.1422594142259,477.7405270544208
266,730,340 Bloomfield Rd,Burlingame,94010,3,2.0,1836,0.115,1948,1,2375000,-122.341477,37.58369154,1293.5729847494556,474.1086756897033
267,4466,308 7th Ave,Santa Cruz,95062,3,2.0,1764,0.068,1978,0,1399000,-121.9982128,36.96538667,793.0839002267574,472.30324636741744
268,2933,2762 Grant Lane,Alameda,94501,3,3.5,2632,0.061,2015,2,1249000,-122.28241,37.78853970000001,474.54407294832833,470.0507308555
269,307,28 Mandalay Pl,South San Francisco,94080,4,2.5,2500,0.068,2004,2,1388000,0.0,0.0,555.2,468.58963971263427
270,675,1921 Kentfield Ave,Redwood City,94061,4,2.5,2710,0.098,1993,2,1998000,-122.2223727,37.4616818,737.269372693727,468.03845505144204
271,3015,29 Portsmouth Rd,Piedmont,94610,3,2.0,1698,0.069,1923,1,1399000,-122.2349771,37.8177067,823.9104829210837,465.4582717823824
272,3530,26977 Hayward Blvd,Hayward,94542,3,2.5,1662,0.034,2008,2,689000,-122.045675,37.65532761,414.56077015643797,465.2136336628314
273,3480,42156 Vinha Way,Fremont,94539,4,4.5,3585,0.115,2019,2,2328000,0.0,0.0,649.3723849372385,464.726314528686
274,227,616 Greenwich Ln,Foster City,94404,4,3.5,2795,0.136,1977,2,2750000,-122.266737,37.543255,983.8998211091234,464.20083184789064
275,519,221 Laurel St,Menlo Park,94025,4,3.0,2403,0.184,1954,2,3720000,-122.1711738,37.45122575,1548.0649188514358,464.12744041202535
276,329,381 Huntington Ave,San Bruno,94066,5,3.0,2860,0.073,1941,2,1475000,-122.4138611,37.6339928,515.7342657342657,463.85398191126717
277,3319,8408 Marine Way,Newark,94560,3,2.5,2293,0.068,2019,2,1373651,0.0,0.0,599.062799825556,463.74540863177214
278,808,18731 Barnhart Ave,Cupertino,95014,6,4.0,3750,0.134,1993,1,2698000,-121.9992051,37.3155436,719.4666666666667,462.2205775530063
279,0,540 Shotwell St,San Francisco,94110,4,3.0,1801,0.08,1900,1,1599000,-122.4159692,37.75975012,887.8400888395337,458.84986225895307
280,1513,1705 Salamoni Ct,San Jose,95133,3,2.5,2083,0.055,2005,2,1099000,-121.8727094,37.36929945,527.6044167066731,458.7194256615744
281,721,2417 Hastings Dr,Belmont,94002,3,2.5,2210,0.09,1977,2,1795000,-122.2966227,37.50550171,812.2171945701358,457.8614427099276
282,265,526 Center Dr,Palo Alto,94301,4,3.5,3131,0.326,1931,2,6500000,-122.1440981,37.455861,2076.014053018205,457.72842761130545
283,1074,526 Center Dr,Palo Alto,94301,4,3.5,3131,0.326,1931,2,6500000,-122.1440981,37.455861,2076.014053018205,457.72842761130545
284,281,2065 Alma,Palo Alto,94301,3,2.0,1386,0.115,1926,0,2288000,-122.1516543,37.4356751,1650.7936507936508,456.74132630654367
285,282,2065 Alma St,Palo Alto,94301,3,2.0,1386,0.115,1926,1,2288000,-122.1516543,37.4356751,1650.7936507936508,456.74132630654367
286,1090,2065 Alma,Palo Alto,94301,3,2.0,1386,0.115,1926,0,2288000,-122.1516543,37.4356751,1650.7936507936508,456.74132630654367
287,1091,2065 Alma St,Palo Alto,94301,3,2.0,1386,0.115,1926,1,2288000,-122.1516543,37.4356751,1650.7936507936508,456.74132630654367
288,4460,105 Seabright Ave,Santa Cruz,95062,3,2.0,1579,0.242,1946,0,4799999,-122.0077687,36.96420184,3039.8980367321087,455.3422087137337
289,3364,4225 Loyalton Rd,Dublin,94568,3,2.5,2043,0.047,2019,2,929900,0.0,0.0,455.1639745472343,454.20354414551707
290,87,6880 Buckingham Blvd,Berkeley,94705,4,3.5,3550,0.081,2018,2,1599000,0.0,0.0,450.42253521126764,453.18504914464506
291,3052,6880 Buckingham Blvd,Berkeley,94705,4,3.5,3550,0.081,2018,2,1599000,0.0,0.0,450.42253521126764,453.18504914464506
293,4465,229 2nd Ave,Santa Cruz,95062,2,2.0,1026,0.086,1980,1,1695000,-122.0064624,36.96550282,1652.046783625731,452.4633224421808
294,4706,986 Via Palo Alto,Aptos,95003,3,3.5,2000,0.201,1971,2,3950000,0.0,0.0,1975.0,451.14190297365326
295,1669,927 Warburton Ave,Santa Clara,95050,4,3.0,1945,0.086,2019,2,1688888,-121.9479337,37.35749017,868.3228791773779,450.83178508125656
296,309,3973 Chatham Ct,South San Francisco,94080,4,2.0,1820,0.056,1972,2,1098000,-122.4651574,37.64973976,603.2967032967033,450.1180637544274
297,311,3973 Chatham Ct,South San Francisco,94080,4,2.0,1820,0.056,1972,2,1098000,-122.4651574,37.64973976,603.2967032967033,450.1180637544274
298,509,2141 Sterling Ave,Menlo Park,94025,4,2.0,1712,0.138,1948,1,2700000,0.0,0.0,1577.1028037383178,449.15558749550837
299,8,3015 Ulloa St,San Francisco,94116,5,2.5,1881,0.071,1926,1,1389000,-122.4887942,37.7403784,738.4370015948963,449.1134132619408
300,2916,383 51st Street,Oakland,94609,3,2.0,1695,0.069,2016,1,1349000,-122.2573055,37.83648475,795.8702064896754,448.82287965291914
301,717,2021 Lyon Ave,Belmont,94002,3,2.5,1540,0.091,1953,2,1778888,-122.297351,37.52361813,1155.122077922078,448.76537603810334
302,806,7677 Peach Blossom Dr,Cupertino,95014,4,2.0,2030,0.138,2008,2,2695000,-122.03992990000002,37.2994192,1327.5862068965514,448.3238178890352
303,462,1235 Nightingale Ct,Los Altos,94024,5,3.5,3567,0.22,1990,3,4288000,-122.079591,37.349957,1202.1306419960754,447.4497036480508
304,877,1235 Nightingale Ct,Los Altos,94024,5,3.5,3567,0.22,1990,3,4288000,-122.079591,37.349957,1202.1306419960754,447.4497036480508
305,1464,2029 Woodglen Dr,San Jose,95130,5,3.0,2683,0.1,2005,2,1948000,-121.9844998,37.28588077,726.0529258292955,447.19926538108353
306,399,563 Compass Cir,Redwood Shores,94065,5,3.0,2880,0.149,1969,3,2899982,-122.2507723,37.52787636,1006.9381944444444,446.80822871792986
307,518,655 Gilbert Ave,Menlo Park,94025,4,3.5,2776,0.205,1964,2,3988888,-122.1618528,37.46022755,1436.9193083573487,446.6939909068512
308,520,655 Gilbert Ave,Menlo Park,94025,4,3.5,2776,0.205,1964,2,3988888,-122.1618528,37.46022755,1436.9193083573487,446.6939909068512
309,849,44 Mount Hamilton Ave,Los Altos,94022,4,3.0,3045,0.2,2004,2,3888000,-122.1153127,37.383188,1276.847290640394,446.2809917355372
310,401,459 Starboard Dr,Redwood Shores,94065,3,2.5,1980,0.092,1969,2,1788000,-122.2538187,37.52999469,903.030303030303,446.16121691220513
311,260,1127 Fulton St,Palo Alto,94301,2,1.5,1082,0.129,1920,0,2500000,-122.1480451,37.446432,2310.5360443622917,444.9000220670411
312,1069,1127 Fulton St,Palo Alto,94301,2,1.5,1082,0.129,1920,0,2500000,-122.1480451,37.446432,2310.5360443622917,444.9000220670411
313,1120,3394 Birch St,Palo Alto,94306,3,1.0,1098,0.098,1955,0,1895000,-122.1338454,37.42190935,1725.8652094717668,443.9103465077491
314,1338,1215 Fairview Ave,San Jose,95125,4,3.5,3008,0.145,2019,2,2799900,-121.8963672,37.2963386,930.8178191489363,443.28868623539466
315,212,715 Nevada Ave,San Mateo,94402,3,2.5,2530,0.138,1948,1,2648000,-122.3340494,37.55091208,1046.6403162055335,440.5051835881875
316,3003,201 Sandringham Road,Piedmont,94611,4,3.5,4081,0.18,1936,2,3450000,-122.2164637,37.81470635,845.3810340602794,440.00612182430365
317,3903,201 Sandringham Road,Piedmont,94611,4,3.5,4081,0.18,1936,2,3450000,-122.2164637,37.81470635,845.3810340602794,440.00612182430365
318,413,175 Mateo Ave,Daly City,94014,3,2.0,2360,0.06,1939,1,1150000,-122.466822,37.69028192,487.2881355932203,440.00612182430365
319,211,430 Costa Rica Ave,San Mateo,94402,4,3.5,3084,0.172,1941,2,3295000,-122.3454911,37.56556121,1068.4176394293127,439.78367181327
320,1115,3875 Magnolia Dr,Palo Alto,94306,5,4.5,3020,0.209,2005,1,3988000,-122.1313957,37.4148825,1320.529801324503,438.04728450226503
321,402,866 Newport Cir,Redwood Shores,94065,4,3.0,1890,0.12,1986,2,2289000,-122.2487739,37.53601095,1211.111111111111,437.9017447199265
322,23,140 Winston Dr,San Francisco,94132,4,3.5,3112,0.12,1951,2,2288000,-122.4737327,37.72695157,735.2185089974294,437.7104377104377
323,1478,1633 Shore Dr,San Jose,95131,3,2.5,2098,0.076,2014,2,1448000,-121.8811983,37.3723568,690.181124880839,437.3882364312986
324,1108,144 Monroe Dr,Palo Alto,94306,5,5.0,3155,0.205,2019,1,3888000,-122.1160778,37.40768195,1232.3296354992074,435.3960894980851
325,701,344 Apricot Cir,Hayward,94541,4,2.5,1607,0.043,2015,2,815000,-122.0944011,37.6672805,507.1561916614811,435.1122215815662
326,3506,344 Apricot Cir,Hayward,94541,4,2.5,1607,0.043,2015,2,815000,-122.0944011,37.6672805,507.1561916614811,435.1122215815662
