Address,City,State,Zip,Price,Beds,Baths,Home size,Lot size,Latitude,Longitude
4523 Heron Ct,Rohnert Park,CA,94928,589000,4,3,1668,4800,38.365879,-122.690233
8111 Santa Barbara Dr,Rohnert Park,CA,94928,589000,4,2,1600,5998,38.332746,-122.693417
1601 Kassidy Pl,Rohnert Park,CA,94928,799000,5,3,2839,4208,38.348354,-122.678283
579 Anson Ave,Rohnert Park,CA,94928,479000,3,2,1200,6100,38.341503,-122.699129
5346 Kelliann Pl,Rohnert Park,CA,94928,635900,3,2.5,1836,,38.347035,-122.676459
Residence 4,Rohnert Park,CA,94928,758748,4,3.5,2600,,38.346267,-122.671441
Residence 1,Rohnert Park,CA,94928,660069,3,2.5,1695,,38.346267,-122.671441
Residence 2,Rohnert Park,CA,94928,684885,3,2.5,1910,,38.346267,-122.671441
Samson,Rohnert Park,CA,94928,669950,3,2.5,2430,,38.349928,-122.676545
Sandoval,Rohnert Park,CA,94928,684950,3,2.5,2500,,38.349928,-122.676545
5200 Kim Pl,Rohnert Park,CA,94928,629000,3,2.5,2007,3025,38.346792,-122.678662
5506 Kennedy Pl,Rohnert Park,CA,94928,665000,4,3,2371,3404,,
5660 Kelsey Pl,Rohnert Park,CA,94928,711100,3,2.5,1910,4000,38.346267,-122.671441
1853 Kelly Pl,Rohnert Park,CA,94928,699000,4,3,2342,3644,,
283 Buena Vista Ave,Stinson Beach,CA,94970,799000,2,1,500,3001,37.901219,-122.638801
340 Seadrift Rd,Stinson Beach,CA,94970,6985000,3,3,1920,16117.2,,
288 Seadrift Rd,Stinson Beach,CA,94970,7495000,4,3,1971,19602,37.906736,-122.671278
21 Calle Del Mar,Stinson Beach,CA,94970,679000,1,1,,8834,37.899057,-122.64396
149 Dipsea Rd,Stinson Beach,CA,94970,3400000,3,2,2101,7501,37.907899,-122.666074
8 Jose None,Stinson Beach,CA,94970,2999000,2,2,1267,12196.8,37.902163,-122.65037
60 Puente Rizal None,Stinson Beach,CA,94970,4995000,4,2.5,,45738,37.900297,-122.642709
163 Dipsea Rd,Stinson Beach,CA,94970,3800000,2,2.5,2152,7501,,
235 Seadrift Rd,Stinson Beach,CA,94970,3200000,4,2.5,2112,7501,37.907171,-122.665747
4 Francisco Patio None,Stinson Beach,CA,94970,1585000,1,1.5,669,2250,37.901828,-122.648639
275 Belvedere Ave,Stinson Beach,CA,94970,1995000,2,2,1136,3999,37.901649,-122.639988
147 Calle Del Arroyo None,Stinson Beach,CA,94970,2695000,3,3,,8799,37.90238,-122.649591
187 Seadrift Rd,Stinson Beach,CA,94970,3495000,3,2,1552,7501,37.906525,-122.66092
17 Avenida Olema Rd,Stinson Beach,CA,94970,1925000,3,3,,,37.903046,-122.63926
,Stinson Beach,CA,94970,2600000,2,2.5,,7501,,
14875 Valley Ford Estero Rd,Valley Ford,CA,94972,1675000,1,1,20000,52707.6,38.313719,-122.93026
1100 Valley Ford Freeston Rd,Bodega,CA,94972,3995000,7,6.5,5298,5401440,,
1455 Valley Ford Freestone Rd,Valley Ford,CA,94972,2685000,4,3.5,4360,392040,38.339716,-122.918747
365 Butterfield Rd,San Anselmo,CA,94960,725000,3,2,1731,7841,37.998853,-122.57629
15 Park Dr,San Anselmo,CA,94960,1175000,3,2,1284,4879,37.982794,-122.570208
63 Suffield Ave,San Anselmo,CA,94960,1149000,3,1,1540,4800,37.988338,-122.580551
13 West Ct,San Anselmo,CA,94960,899000,3,2,1488,6821,37.990161,-122.582107
1021 San Anselmo Ave,San Anselmo,CA,94960,759000,2,1,762,2862,37.978216,-122.570211
22 Van Winkle Dr,San Anselmo,CA,94960,1349999,4,3,2271,22215.6,38.012849,-122.586996
60 Crest Rd,San Anselmo,CA,94960,1195000,3,2.5,1987,28749.6,37.973696,-122.554948
329 Greenfield Ave,San Anselmo,CA,94960,1275000,3,2,1368,6752,37.976154,-122.552323
526 Red Hill Ave,San Anselmo,CA,94960,1399000,3,2.5,2465,6499,37.976882,-122.559921
1124 Sir Francis Drake Blvd,San Anselmo,CA,94960,999000,3,1,1683,7000,37.983162,-122.569702
739 Redwood Rd,San Anselmo,CA,94960,995000,2,2.5,2445,12632.4,37.97209,-122.571011
354 Butterfield Rd,San Anselmo,CA,94960,719000,2,1,740,5062,37.998479,-122.575837
2 Fox Ln,San Anselmo,CA,94960,1795000,5,3.5,3386,37897.2,38.002124,-122.565942
119 Floribel Ave,San Anselmo,CA,94960,799000,2,2,1171,5070,37.97673,-122.576928
228 Deer Hollow Rd,San Anselmo,CA,94960,2195000,4,4.5,3200,71002.8,37.999186,-122.566457
8 Arroyo Ave,San Anselmo,CA,94960,1475000,4,2.5,2048,8000,37.991765,-122.575684
39 Dutch Valley Ln,San Anselmo,CA,94960,2195000,4,3.5,3142,15246,38.012549,-122.59741
19 Meadowcroft Dr,San Anselmo,CA,94960,1425000,3,2,1487,5040,37.986925,-122.573838
14 Cordone Dr,San Anselmo,CA,94960,899000,3,2,1424,5602,37.984021,-122.571033
36 Crane Dr,San Anselmo,CA,94960,2995000,5,4,3819,16988.4,38.013159,-122.588046
201 Floribel Ave,San Anselmo,CA,94960,1150000,4,3.5,1936,10890,37.977298,-122.575636
100 W Oak Knoll Dr,San Anselmo,CA,94960,3175000,6,4.5,6036,225640.8,38.000999,-122.584642
376 Redwood Rd,San Anselmo,CA,94960,2125000,5,4.5,3479,26136,37.97497,-122.57843
51 S Oak Ave,San Anselmo,CA,94960,2245000,5,3.5,3354,165528,37.969484,-122.57395
230 Oakcrest Rd,San Anselmo,CA,94960,2695000,4,3.5,3500,14810.4,37.997544,-122.568903
1109 Sir Francis Drake Blvd,San Anselmo,CA,94960,1249800,4,3,1347,5001,37.982428,-122.569642
128 Sycamore Ave,San Anselmo,CA,94960,1640000,3,2,2080,8420,37.977656,-122.565445
110 Van Winkle Dr,San Anselmo,CA,94960,2100000,4,3.5,3047,15246,38.012757,-122.589215
7 Monterey Ave,San Anselmo,CA,94960,1575000,4,3.5,2166,,37.984539,-122.564246
213 Oak Springs Dr,San Anselmo,CA,94960,1175000,3,2.5,2148,6861,37.996576,-122.58495
2 Loma Robles Dr,San Anselmo,CA,94960,2195000,4,3,3362,12632.4,37.978734,-122.563546
380 Oakcrest Rd,San Anselmo,CA,94960,1695000,4,3,2652,8281,37.997296,-122.567886
18 Spruce Ave,San Anselmo,CA,94960,1075000,3,2.5,1872,4792,37.981698,-122.580239
540 Sequoia Dr,San Anselmo,CA,94960,1499000,3,3,2468,11325.6,37.982319,-122.556217
53 Katrina Ln,San Anselmo,CA,94960,2200000,4,3,3539,62726.4,38.008407,-122.586426
540 Scenic Ave,San Anselmo,CA,94960,1495000,4,2.5,2205,27442.8,37.978404,-122.581277
107 Holstein Rd,San Anselmo,CA,94960,1995000,3,3.5,3134,141570,37.99714,-122.572624
406 Oak Ave,San Anselmo,CA,94960,1700000,5,3,3049,24393.6,37.972489,-122.575119
89 S Oak Ave,San Anselmo,CA,94960,2300000,4,3,2263,32234.4,37.968788,-122.573912
385 San Geronimo Valley Dr,San Geronimo,CA,94963,1385000,3,2.5,3262,39204,38.010694,-122.65747
1510 Ashby Ave,Berkeley,CA,94703,479000,4,1,1442,6750,37.853097,-122.278343
1519 Tyler St,Berkeley,CA,94703,957757,4,3,1952,4860,37.852762,-122.278027
2641 Grant St,Berkeley,CA,94703,995000,2,2,1545,3200,37.859772,-122.273303
1817 Francisco St,Berkeley,CA,94703,895000,2,1,1062,5004,37.875182,-122.274824
3130 Ellis St,Berkeley,CA,94703,875000,2,1,1359,3200,37.851152,-122.273141
1724 Prince St,Berkeley,CA,94703,865000,2,1,1113,3000,37.851938,-122.273712
1706 Hearst Ave,Berkeley,CA,94703,899000,2,1,1068,4125,37.872523,-122.277227
2911 California St,Berkeley,CA,94703,770000,5,3,1856,3224,37.854813,-122.276941
1707 Grant St,Berkeley,CA,94703,1245000,4,1.5,1575,2640,37.8754,-122.275478
1641 Stuart St,Berkeley,CA,94703,1099000,3,2,1416,4000,37.857629,-122.275767
1538 Ashby Ave,Berkeley,CA,94703,850000,4,2.5,1228,3700,37.853283,-122.277303
1933 Grant St,Berkeley,CA,94703,819000,2,1,1027,3006,37.87182,-122.275049
1405 Edith St,Berkeley,CA,94703,995000,3,2,1563,4500,37.880668,-122.27737
2310 Spaulding Ave,Berkeley,CA,94703,1095000,3,2,1543,3640,37.86548,-122.280704
1801 Ward St,Berkeley,CA,94703,995000,2,1.5,1296,2800,37.858841,-122.273207
111 West St,Sausalito,CA,94965,849000,1,1,528,1050,37.848341,-122.483611
18 Laurel Ln,Sausalito,CA,94965,4000000,4,3.5,2636,15681.6,37.858746,-122.494876
50 Buckelew St,Sausalito,CA,94965,899000,4,2.5,,16117.2,37.874108,-122.516089
281 Santa Rosa Ave,Sausalito,CA,94965,1495000,3,2.5,2247,1080,37.85275,-122.490195
320 Pacific Way,Muir Beach,CA,94965,3600000,3,3,2588,18730.8,37.859969,-122.57856
19 Toyon Ln,Sausalito,CA,94965,5190000,5,4.5,4221,16117.2,37.857216,-122.494167
31 Central Ave,Sausalito,CA,94965,1898000,3,2.5,2446,6599,37.850716,-122.484492
135 San Carlos Ave,Sausalito,CA,94965,5495000,4,3.5,4084,8551,37.854649,-122.483081
262 Santa Rosa Ave,Sausalito,CA,94965,1695000,3,3,1924,7501,37.854016,-122.489331
493 Bridgeway,Sausalito,CA,94965,2498000,3,2,1966,2178,37.852411,-122.479163
825 Spring St,Sausalito,CA,94965,2199000,3,2.5,2490,7514,37.858528,-122.497094
109 Marion Ave,Sausalito,CA,94965,2499000,4,4,2738,14374.8,37.847339,-122.482811
40 Crecienta Ln,Sausalito,CA,94965,3350000,5,4.5,3892,20473.2,37.855439,-122.492974
,Sausalito,CA,94965,4695000,3,3.5,4390,5388,37.852184,-122.485088
133 Tomales St,Sausalito,CA,94965,2395000,6,4,3079,5998,37.865889,-122.502515
149 Crescent Ave,Sausalito,CA,94965,2480000,5,3.5,3269,5227,37.850287,-122.485127
33 Crecienta Dr,Sausalito,CA,94965,2329000,4,2.5,2492,13939.2,37.856709,-122.492813
7 Jose Patio None,Stinson Beach,CA,94965,4500000,4,3,2260,8712,37.901891,-122.64996
123 Woodward Ave,Sausalito,CA,94965,5150000,5,5.5,5915,26571.6,37.859809,-122.495603
95 Cloud View Rd,Sausalito,CA,94965,5150000,4,5.5,3149,9592,37.851694,-122.487632
,Sausalito,CA,94965,4950000,6,5,4620,5502,37.85071,-122.481139
540 Sausalito Blvd,Sausalito,CA,94965,3475000,5,3,3144,5632,37.850054,-122.485706
1095 Amito Dr,Berkeley,CA,94705,1495000,4,3,2730,5100,37.861617,-122.232899
2808 Ashby Ave,Berkeley,CA,94705,1195000,4,2,1910,2178,37.857571,-122.250154
2940 Piedmont Ave,Berkeley,CA,94705,2095000,4,2.5,2470,4224,37.857124,-122.2509
166 Hillcrest Rd,Berkeley,CA,94705,1750000,4,4.5,2466,5880,37.85253,-122.244882
2967 Avalon Ave,Berkeley,CA,94705,3899999,7,4.5,5421,12196.8,37.86002,-122.245775
7287 Claremont Ave # 2626,Berkeley,CA,94705,2985000,5,4.5,4966,12632.4,,
2944 Pine Ave,Berkeley,CA,94705,1475000,2,3,1239,3600,37.857032,-122.248512
11 Drury Ct,Berkeley,CA,94705,3788000,5,5,6000,26136,37.863539,-122.229542
2815 Oak Knoll Ter,Berkeley,CA,94705,3695000,4,3.5,4072,7535,37.859997,-122.247002
2834 Forest Ave,Berkeley,CA,94705,1495000,4,2.5,2334,4692,37.861398,-122.249386
3016 Deakin St,Berkeley,CA,94705,1095000,2,2.5,1179,4125,,
151 The Uplands,Berkeley,CA,94705,2150000,3,4,3135,6083,37.853129,-122.241872
33 Tanglewood Rd,Berkeley,CA,94705,2950000,5,3.5,3758,11325.6,37.861019,-122.24392
2243 Prince St,Berkeley,CA,94705,1098000,3,2.5,1740,4600,37.853801,-122.262475
6880 Buckingham Blvd,Berkeley,CA,94705,1549000,4,3.5,3550,3550,37.8576,-122.22473
267 Gravatt Dr,Berkeley,CA,94705,1499000,3,3.5,3025,7020,37.859218,-122.236292
1044 Siler Pl,Berkeley,CA,94705,1299000,3,2,2022,20037.6,37.862088,-122.234171
95 Vicente Rd,Berkeley,CA,94705,3500000,4,3.5,4568,8442,37.856358,-122.234827
38 Perth Pl,Berkeley,CA,94705,1875000,5,3.5,3532,6812,37.859486,-122.23331
1072 Siler Pl,Berkeley,CA,94705,1599000,4,4.5,4000,6973,37.862205,-122.233679
7287 Claremont Ave # 2630,Berkeley,CA,94705,1495000,3,2.5,1647,8094,37.860866,-122.242228
3005 Hillegass Ave,Berkeley,CA,94705,1495000,3,1.5,2060,4000,37.855604,-122.254698
7287 Claremont Ave # 2634,Berkeley,CA,94705,1545000,3,3,1744,9289,,
6948 Norfolk Rd,Berkeley,CA,94705,1695000,4,3.5,2944,4560,37.858959,-122.224816
161 El Camino Real,Berkeley,CA,94705,1495000,3,2,2443,6930,37.852408,-122.240303
7026 Devon Way,Oakland,CA,94705,2899900,6,5,4613,5390,37.859612,-122.225108
3057 Hillegass Ave,Berkeley,CA,94705,2195000,4,2.5,2812,5576,37.853854,-122.254591
10920 State Route 1 None,Point Reyes Station,CA,94956,895000,3,1,1240,13939.2,38.062401,-122.803339
17156 Cedar Ave,Sonoma,CA,95476,615000,2,2,1844,7975,38.323128,-122.489073
17601 Middlefield Rd,Sonoma,CA,95476,265000,2,1,776,2940,38.318388,-122.481944
375 Dahlia Dr,Sonoma,CA,95476,549000,2,2,1382,5850,38.264277,-122.493456
360 Dahlia Dr,Sonoma,CA,95476,545000,2,2,1382,5400,38.263805,-122.493628
18090 Myrtle Ave,Sonoma,CA,95476,509900,2,1,775,4748,38.312658,-122.485005
896 Los Robles Dr,Sonoma,CA,95476,690000,2,2,1587,5750,38.314165,-122.474662
73 E Agua Caliente Rd,Sonoma,CA,95476,650000,3,3,1696,6499,38.326164,-122.487589
935 Donald St,Sonoma,CA,95476,781000,3,2,1784,7501,38.304354,-122.475216
914 Country Meadow Ln,Sonoma,CA,95476,810000,3,2.5,1630,5750,38.305849,-122.494402
498 Brownstone Ln,Sonoma,CA,95476,839900,3,2,1795,6447,38.28379,-122.469199
18529 Happy Ln,Sonoma,CA,95476,659000,4,2,1598,9148,38.307824,-122.48345
155 El Ritero,Sonoma,CA,95476,849000,4,2.5,1764,11325.6,38.331349,-122.49168
451 San Lorenzo Ct,Sonoma,CA,95476,1800000,4,3,2470,8947,38.292075,-122.449
446 Claudia Dr,Sonoma,CA,95476,742000,3,2,1877,8438,38.29789,-122.465927
18615 Middlefield Rd,Sonoma,CA,95476,525000,2,1,900,5998,38.317741,-122.481437
1861 Hale Rd,Sonoma,CA,95476,10000000,3,4.5,4558,624650.4,38.320927,-122.447686
18238 Verde Vista Dr,Sonoma,CA,95476,765000,2,2,1362,8568,38.314611,-122.477433
16524 Meadow Oak Dr,Sonoma,CA,95476,910000,4,3,1834,7902,38.330449,-122.491703
530 Este Madera Dr,Sonoma,CA,95476,975000,3,2,1802,8999,38.283407,-122.448567
19321 Osenda Ct,Sonoma,CA,95476,875000,3,3,2216,6499,38.296415,-122.469454
862 Oakwood Dr,Sonoma,CA,95476,799000,3,2,1434,19166.4,38.337472,-122.508298
17600 Sunset Way,Sonoma,CA,95476,1200000,5,3.5,3832,12196.8,38.318188,-122.483001
851 1st St W,Sonoma,CA,95476,790000,2,1,864,4879,38.28586,-122.460195
810 Donald St,Sonoma,CA,95476,895000,3,2,1767,7802,38.304795,-122.472834
915 Boccoli St,Sonoma,CA,95476,910000,3,2.5,1524,2953,38.284358,-122.461744
890 3rd St E,Sonoma,CA,95476,1450000,3,2,2147,8067,38.284396,-122.453131
483 E Napa St,Sonoma,CA,95476,2695000,3,2.5,2366,15246,38.290711,-122.447949
260 Macarthur Ln,Sonoma,CA,95476,1400000,3,3,2487,6260,38.283868,-122.454045
18761 Canyon Rd,Sonoma,CA,95476,1985000,3,4.5,2968,90604.8,38.301917,-122.535328
18460 Cottonwood Ave,Sonoma,CA,95476,1099000,3,2,1458,50094,38.305812,-122.493361
1234 Grove St,Sonoma,CA,95476,2999999,3,2.5,,173368.8,38.294151,-122.498895
522 Avenue Del Oro,Sonoma,CA,95476,1185000,3,2,1550,8002,38.284327,-122.448138
1230 Fowler Creek Rd,Sonoma,CA,95476,1498000,2,2,1681,136342.8,38.286234,-122.495691
725 E Napa St,Sonoma,CA,95476,1995000,3,3.5,2516,6691,38.2903,-122.443485
260 Richards Blvd,Sonoma,CA,95476,1645000,3,2.5,1981,98881.2,38.325169,-122.48445
2046 Hale Rd,Sonoma,CA,95476,6750000,1,1,840,435600,38.319013,-122.445438
18825 Prospect Dr,Sonoma,CA,95476,1150000,3,2,1680,56628,38.305688,-122.546357
196 E Spain St,Sonoma,CA,95476,7600000,4,1,1927,45738,38.293877,-122.454339
1321 Watmaugh Rd W,Sonoma,CA,95476,2250000,3,2,1242,871200,38.258323,-122.48528
,Sonoma,CA,95476,3290000,3,3.5,5890,494841.6,38.330342,-122.520083
970 Rachael Rd,Sonoma,CA,95476,2395000,4,3.5,3792,172062,38.304634,-122.438846
18438 Carriger Rd,Sonoma,CA,95476,4197000,4,4.5,3320,198633.6,38.302818,-122.505653
15655 Arnold Dr,Sonoma,CA,95476,10000000,2,1,,3340180.8,38.336453,-122.509149
201 Meadowlark Ln,Sonoma,CA,95476,4500000,12,10,6000,,,
3 Upper Ames Ave,Ross,CA,94957,22000000,5,6.5,,94525.2,37.962427,-122.560406
170 Laurel Grove Ave,Ross,CA,94957,9995000,7,7,7701,58370.4,37.96049,-122.547613
35 Laurel Grove Ave,Ross,CA,94957,2699000,4,4,3086,28749.6,37.965146,-122.554664
8 Upper Rd W,Ross,CA,94957,4995000,4,3.5,4764,60984,37.966006,-122.572617
116 Winding Way,Ross,CA,94957,2795000,4,3,2953,20908.8,37.964583,-122.54878
98 Laurel Grove Ave,Ross,CA,94957,5495000,5,4.5,,43560,37.961801,-122.549735
12 Skyland Way,Ross,CA,94957,8000000,4,3.5,6570,63597.6,37.962344,-122.553027
117 Laurel Grove Ave,Ross,CA,94957,7750000,6,5.5,7191,60548.4,37.96291,-122.546847
1 Ames Ave,Ross,CA,94957,7995000,7,5.5,5990,60548.4,37.962826,-122.559906
7610 Valley Ford Rd,Petaluma,CA,94952,1800000,2,2,1259,1034550,38.268417,-122.792079
304 West St,Petaluma,CA,94952,898000,4,3,2730,5937,38.24101,-122.647719
16 Balma Ln,Petaluma,CA,94952,1099000,3,2,1804,43560,38.305232,-122.735627
126 Hill Blvd,Petaluma,CA,94952,819000,4,3,1514,5898,38.225283,-122.647821
169 Grant Ct,Petaluma,CA,94952,1350000,4,3,3536,20037.6,38.222009,-122.631189
205 E St,Petaluma,CA,94952,519000,2,1,814,1651,38.232379,-122.635284
461 Pepper Ln,Petaluma,CA,94952,1399000,3,3,2860,217800,38.282977,-122.73379
949 Martin Cir,Petaluma,CA,94952,619000,3,2.5,1422,2126,38.245543,-122.63005
613 Walnut St,Petaluma,CA,94952,490000,1,1,624,2400,38.239804,-122.649256
246 Windsor Dr,Petaluma,CA,94952,879000,4,3,2230,,38.222182,-122.656624
415 Keller St,Petaluma,CA,94952,919000,3,2.5,2404,5833,38.238756,-122.645426
200 Wetmore Ln,Petaluma,CA,94952,4200000,3,2.5,3168,1089000,38.194499,-122.703685
223 Cambridge Ln,Petaluma,CA,94952,1300000,5,2.5,2589,40946.4,38.22066,-122.65662
1040 Addison Cir,Petaluma,CA,94952,615000,3,2.5,1232,1934,38.22847,-122.62457
812 Franklin Way,Petaluma,CA,94952,549000,2,2,1384,4800,38.244978,-122.634914
179 King Rd,Petaluma,CA,94952,1149000,3,2,1947,35719.2,38.265834,-122.714927
38 Burlington Dr,Petaluma,CA,94952,589000,3,2,1144,6229,38.248064,-122.633452
17 Cordelia Dr,Petaluma,CA,94952,605000,3,3,1144,6499,38.246704,-122.640151
100 Payran St,Petaluma,CA,94952,599950,3,1,1048,7107,38.243348,-122.635284
325 Walnut St,Petaluma,CA,94952,1300000,4,1.5,2432,8002,38.236615,-122.647653
737 Mountain View Ave,Petaluma,CA,94952,780000,3,2,1200,5640,38.223462,-122.627387
12 Kingswood Dr,Petaluma,CA,94952,1479000,5,3,3593,25264.8,38.219629,-122.633871
401 Clearview Pl,Petaluma,CA,94952,799000,3,2,1728,6869,38.214541,-122.634448
1047 Rancho Lindo Dr,Petaluma,CA,94952,1680000,4,3,3056,20908.8,38.217695,-122.621134
6011 Carniglia Ln,Petaluma,CA,94952,1674000,3,2.5,3913,263538,38.32585,-122.778534
451 Amber Way,Petaluma,CA,94952,1329000,4,3.5,3026,18295.2,38.236903,-122.65481
1009 West St,Petaluma,CA,94952,725000,4,2.5,1960,7200,38.238932,-122.657159
228 5th St,Petaluma,CA,94952,1379000,4,3.5,3427,5136,38.230181,-122.636817
1 Kingswood Dr,Petaluma,CA,94952,1349000,4,3,2750,13068,38.219187,-122.632653
13 Iverson Way,Petaluma,CA,94952,1555000,4,3.5,3917,11325.6,38.225136,-122.65959
1209 Kathileen Way,Petaluma,CA,94952,799000,4,2,1626,6721,38.248232,-122.657635
254 Cleveland Ln,Petaluma,CA,94952,758000,3,1,1310,20908.8,38.22988,-122.663935
424 Rebecca Dr,Petaluma,CA,94952,1695000,4,3.5,3525,16117.2,38.235867,-122.655155
411 F St,Petaluma,CA,94952,916000,3,2,1832,3692,38.230421,-122.634927
222 Windsor Dr,Petaluma,CA,94952,999000,4,3,2388,6469,38.222034,-122.655683
5325 Chileno Valley Rd,Petaluma,CA,94952,10000000,3,1,1500,1276,,
716 Keller Ct,Petaluma,CA,94952,1169000,2,2.5,1398,2075,38.24179,-122.646617
640 Sunnyslope Ave,Petaluma,CA,94952,1300000,4,2,3014,16552.8,38.222773,-122.634162
720 Keller Ct,Petaluma,CA,94952,1295000,2,2.5,1524,2040,38.24172,-122.646796
Lot 14,Petaluma,CA,94952,1813850,6,3.5,3449,,38.216466,-122.637767
Lot 2,Petaluma,CA,94952,1371950,4,3.5,2574,,38.216466,-122.637767
Lot 17,Petaluma,CA,94952,1710200,4,4.5,3556,,38.216466,-122.637767
Lot 1,Petaluma,CA,94952,1450000,4,3.5,2320,,38.216466,-122.637767
809 Ruth Ct,Petaluma,CA,94952,2200000,6,4.5,4879,9779,38.235527,-122.658396
4600 Valley Ford-Franklin School Rd,Petaluma,CA,94953,2500000,5,3,3000,2064744,,
216 Redwood Dr,Woodacre,CA,94973,1195000,3,2.5,2387,20908.8,38.007837,-122.639271
96 Hill Ave,Woodacre,CA,94973,1275000,3,2.5,2505,18295.2,38.009547,-122.635906
73 Oak Grove Ave,Woodacre,CA,94973,1249000,4,3.5,2502,16552.8,38.001981,-122.636211
17 Madrone Ave,Woodacre,CA,94973,1789000,6,3.5,4912,32234.4,38.007082,-122.641213
17 Castle Rock Ave,Woodacre,CA,94973,979000,2,2.5,1967,,38.007516,-122.636488
343 Redwood Dr,Woodacre,CA,94973,1239000,4,3,2757,14810.4,37.999691,-122.636427
4580 Monte Sereno Dr,Loomis,CA,95650,1350000,4,4,4308,29185.2,38.807355,-121.123127
5827 Saint Francis Ct,Loomis,CA,95650,2499000,5,6.5,7157,200376,38.784352,-121.196031
6766 Horseshoe Bar Rd,Loomis,CA,95650,825000,3,1,1038,435600,38.812578,-121.177073
4135 Miners Trl,Loomis,CA,95650,824900,3,2,2392,20473.2,38.810395,-121.126933
3996 Lakeside Ct,Loomis,CA,95650,525000,4,2.5,2080,13068,38.811798,-121.11016
3315 Cherokee Trl,Loomis,CA,95650,1195000,4,5,3896,43124.4,38.830283,-121.176181
3380 Chisom Trl,Loomis,CA,95650,1069000,4,3,2542,113256,38.828479,-121.178778
4621 Woodgate Ct,Loomis,CA,95650,1375000,5,3,4026,56628,38.801384,-121.112657
4005 Auburn Folsom Rd,Loomis,CA,95650,600000,4,3,2240,43560,38.81103,-121.126283
3897 Val Verde Rd,Loomis,CA,95650,750000,3,2,2313,43560,38.814206,-121.163361
9220 Placer Canyon Pkwy,Loomis,CA,95650,1229000,4,4,4326,50965.2,38.799502,-121.129614
3576 Day Ave,Loomis,CA,95650,412900,3,2,1436,7723,38.823152,-121.186914
3548 Day Ave,Loomis,CA,95650,459000,3,1.5,1496,7780,38.823921,-121.186922
9391 Horseshoe Bar Rd,Loomis,CA,95650,1395000,4,3.5,3854,74052,38.81182,-121.124861
4016 Hunter Oaks Ln,Loomis,CA,95650,515000,3,2,2208,7532,38.80982,-121.200652
3765 Circle Dr,Loomis,CA,95650,899000,3,2,1491,16117.2,38.816919,-121.196732
5873 King Rd,Loomis,CA,95650,549000,4,2,1587,11325.6,38.825359,-121.19558
6374 S Walnut St,Loomis,CA,95650,420000,3,2,1560,7288,38.813354,-121.19452
3811 N Lakeshore Blvd,Loomis,CA,95650,569000,3,2,2040,8307,38.815218,-121.113259
3120 Orchard Park Ct,Loomis,CA,95650,749900,4,3.5,2738,10890,38.833209,-121.179079
6753 Wells Ave,Loomis,CA,95650,835000,3,2,1938,143748,38.786758,-121.178314
4605 Monte Sereno Dr,Loomis,CA,95650,1895000,5,4.5,7869,37897.2,38.80835,-121.123636
3265 Sugarloaf Mountain Rd,Loomis,CA,95650,688000,4,2,2801,121968,38.831318,-121.154126
3800 N Lakeshore Blvd,Loomis,CA,95650,635000,4,3,2364,7052,38.815449,-121.113933
8340 Rustic Woods Way,Loomis,CA,95650,1649000,4,4.5,5110,104544,38.830316,-121.146122
4307 Rhone Ct,Loomis,CA,95650,1200000,5,3.5,3293,23086.8,38.805699,-121.112406
9881 Horseshoe Bar Rd,Loomis,CA,95650,605000,4,2,2008,12196.8,38.811536,-121.109005
9223 Lomida Ln,Loomis,CA,95650,1395000,6,5,4817,43560,38.804145,-121.128776
9648 Junewood Ln,Loomis,CA,95650,1690000,5,4,6859,500940,38.827601,-121.113382
8501 King Rd,Loomis,CA,95650,1049800,5,3.5,3100,95832,38.825974,-121.144466
3615 Boone Ln,Loomis,CA,95650,574900,4,2,1848,11761.2,38.82201,-121.198912
4610 Woodgate Ct,Loomis,CA,95650,1395000,5,4.5,4587,52272,38.801668,-121.114054
3330 Chisom Trl,Loomis,CA,95650,1125000,5,4,4300,121968,38.829889,-121.17877
3455 Ashley Creek Dr,Loomis,CA,95650,1775000,5,4,5074,100188,38.828382,-121.14776
