School Code,Score,Zip Code,School Name
102632,35.62,95212,Ansel Adams
115303,39.74714286,95212,Valentine Peyton Elementary
111286,42.979,95212,George Lincoln Mosher
133678,57.015,95212,Aspire Benjamin Holt Middle School
6116594,67.95125,95212,Aspire Vincent Shalvey Academy
101956,75.905,95212,Aspire Benjamin Holt College Preparatory Academy
3931250,2.86,95213,Johanna Boss High
3990025,7.69,95213,N.A. Chaderjian High
118307,12.12,95215,Pride Continuation
6042550,20.16571429,95215,Elmwood Elementary
111344,20.58714286,95215,Wilhelmina Henry Elementary
6041784,27.13625,95215,Collegeville Elementary
6041966,31.06785714,95215,Glenwood Elementary
3932654,33.146,95215,Franklin High
6041990,35.615,95215,Waterloo Elementary
6042006,42.795,95215,Waverly Elementary
6104020,30.20928571,95219,Claudia Landeen
6105738,34.84928571,95219,Don Riggio
6095210,38.99785714,95219,Mable Barron
108217,58.244,95219,Manlio Silva Elementary
6111462,65.24857143,95219,Brookside
6042121,18.56642857,95220,Houston
6042444,51.37214286,95220,Oak View Elementary
532507,48.865,95221,Bret Harte Union High
6003461,35.71571429,95222,Mark Twain Elementary
6003396,41.715,95223,Hazel Fischer Elementary
6111884,55.66,95224,Avery Middle
6003388,31.272,95228,Copperopolis Elementary
6041800,25.34375,95230,Farmington Elementary
6042311,23.15642857,95231,French Camp Elementary
3933959,36.75,95236,Linden High
6041974,50.36,95236,Linden Elementary
6042188,35.91928571,95237,Lockeford Elementary
125369,3.85,95240,Turner Academy At Tokay Colony
3934767,4.625,95240,Liberty High
6108856,26.031,95240,Beckman Elementary
122580,26.315625,95240,Rio Valley Charter
6042204,27.234,95240,Clyde W. Needham Elementary
6042147,28.579,95240,Lawrence Elementary
6042097,28.66,95240,George Washington Elementary
6042170,34.854,95240,Live Oak Elementary
6097760,34.993,95240,Heritage Elementary
6117675,37.12928571,95240,Joe Serna Jr. Charter
6042154,39.956,95240,Leroy Nichols Elementary
100560,41.031,95240,Lois E. Borchardt Elementary
3934759,41.345,95240,Tokay High
132837,9.384,95242,Henderson
3930344,28.68,95242,Independence
111419,31.501,95242,Woodbridge
6042220,33.155,95242,Lodi Middle
102640,40.445,95242,Millswood Middle
6042139,43.767,95242,Lakewood Elementary
3934783,46.725,95242,Lodi High
108209,54.644,95242,Ellerth E. Larson Elementary
6042071,55.171,95242,Erma B. Reese Elementary
6042295,59.915,95242,Vinewood Elementary
6003404,43.81625,95245,Mokelumne Hill Elementary
6088975,54.51,95247,Albert A. Michelson Elementary
6003420,31.5825,95248,Rail Road Flat Elementary
530048,9.09,95249,Calaveras River Academy
6003438,30.85,95249,San Andreas Elementary
530154,35.108125,95249,Mountain Oaks
531509,44.37,95249,Calaveras High
6108518,21.585,95252,Jenny Lind Elementary
6003446,28.548,95252,Valley Springs Elementary
6105431,31.49,95252,Toyon Middle
6098057,26.887,95253,Victor Elementary
6003453,40.98125,95255,West Point Elementary
136168,58.135,95291,Temecula International Academy
101402,7.69,95301,Atwater Senior Academy
126771,30.81666667,95301,Bellevue Senior Elementary
2430601,31.96,95301,Atwater High
6025324,32.546,95301,Bellevue Elementary
6025365,32.875,95301,Shaffer Elementary
2430205,34.975,95301,Buhach Colony High
6025316,39.949,95301,Aileen Colburn Elementary
6025357,40.755,95301,Mitchell Intermediate
6025340,45.541,95301,Mitchell Elementary
6025373,46.752,95301,Thomas Olaeta Elementary
6025332,50.332,95301,Elmer Wood Elementary
6113161,50.884,95301,Peggy Heller Elementary
6025381,38.44214286,95303,Ballico Elementary
117796,19.10857143,95304,New Jerusalem
129890,20.37083333,95304,Delta Home Charter
6119309,23.386875,95304,Delta Charter
6041750,26.46230769,95304,Banta Elementary
130864,31.05,95304,Delta Charter Online
129908,32.43,95304,Delta Keys Charter
6041883,49.50642857,95304,Lammersville Elementary
6041875,56.854,95304,Jefferson
125823,47.23,95306,Sierra Foothill Charter
5030200,5.045,95307,Argus High (Continuation)
131235,10.432,95307,Stanislaus County Institute Of Learning
5030168,12.945,95307,Endeavor Alternative
6052435,18.533,95307,Caswell Elementary
6052427,19.898,95307,Carroll Fowler Elementary
6052450,24.588,95307,Walter White Elementary
6052443,25.429,95307,Don Pedro Elementary
123679,25.59333333,95307,Cesar Chavez Junior High
6112346,26.81833333,95307,Blaker-Kinser Junior High
6085013,29.41833333,95307,Mae Hensley Junior High
109074,34.442,95307,Joel J. Hidahl Elementary
6112338,36.631,95307,Samuel Vaughn Elementary
127613,37.8225,95307,Lucas Elementary
5030879,43.645,95307,Ceres High
109090,44.529,95307,Sinclear Elementary
108076,45.96,95307,Central Valley High
129106,48.08,95307,Patricia Kay Beaver Elementary
110734,49.918,95307,La Rosa Elementary
107128,55.41714286,95307,Whitmore Charter School Of Art & Technology
107136,68.55,95307,Whitmore Charter High
6054852,51.725,95309,Chinese Camp Elementary
6054860,33.37285714,95310,Columbia Elementary
132258,21.795,95311,Greeley Hill Elementary
6052492,38.39125,95313,Mountain View Middle
6025712,62.29125,95313,Bonita Elementary
6025415,26.508,95315,Schendel Elementary
6025407,26.657,95315,El Capitan Elementary
131862,27.845,95315,Delhi Middle
2430114,28.77,95315,Delhi High
105817,37.731,95315,Harmony Elementary
5030267,14.245,95316,Denair Charter Academy
6071575,17.175,95316,Denair Middle
132662,22.265,95316,Denair Elementary Charter Academy
5031521,35.575,95316,Denair High
120089,60.93666667,95316,Gratton Charter
6052534,73.33,95316,Gratton Elementary
6025456,25.47928571,95317,El Nido Elementary
6025001,47.58,95318,Yosemite National Park El Portal
6052518,24.859,95319,Empire Elementary
120212,44.825,95319,Aspire Vanguard College Preparatory Academy
3930054,8.335,95320,Vista High (Continuation)
126011,26.79285714,95320,Escalon Charter Academy
6070957,36.02875,95320,El Portal Middle
6041792,38.925,95320,Dent Elementary
3932308,46.05,95320,Escalon High
6041834,51.05875,95320,Van Allen Elementary
5530076,21.43,95321,Tioga High
6054837,27.84357143,95321,Tenaya Elementary
2430031,6.25,95322,Pioneer High (Continuation)
6103766,22.26875,95322,Gustine Middle
6025720,22.6825,95322,Gustine Elementary
6025746,25.01625,95322,Romero Elementary
2431807,26.76,95322,Gustine High
6112627,51.26714286,95323,Hickman Charter
6116388,57.63875,95323,Hickman Middle
6052559,58.035,95323,Hickman Elementary
6109458,24.82125,95324,Hilmar Middle
6025464,30.29,95324,Elim Elementary
2432409,36,95324,Hilmar High
6052567,36.03,95326,Emilie J. Ross Middle
6119002,37.56875,95326,Barbara Spratling Middle
101030,41.32833333,95326,Fox Road Elementary
6052575,41.54,95326,Hughson Elementary
5032651,51.525,95326,Hughson High
6054902,29.89928571,95327,Jamestown Elementary
6052591,36.2525,95328,Keyes Elementary
6113286,56.718125,95328,Keyes To Learning Charter
5530084,27.68,95329,Don Pedro High
6103477,35.885,95329,Lake Don Pedro Elementary
136028,17.65,95330,Delta Keys Charter #2
136135,19.78333333,95330,Delta Charter Online No.2
6042337,26.78071429,95330,Lathrop Elementary
6118509,36.60214286,95330,"Joseph Widmer, Jr., Elementary"
116376,38.86,95330,Lathrop High
131789,44.70642857,95330,Nextgeneration Steam Academy
113357,49.29071429,95330,Mossdale Elementary
127134,60.80357143,95330,River Islands Technology Academy Ii
6113013,29.63,95331,Mary Peacock Elementary
6025498,30.74357143,95333,Le Grand Elementary
2433001,40.545,95333,Le Grand High
6025514,25.8925,95334,Livingston Middle
6025506,29.565,95334,Campus Park Elementary
2433605,33.275,95334,Livingston High
6109649,33.38875,95334,Yamato Colony Elementary
6025522,34.84625,95334,Selma Herndon Elementary
3935111,4.35,95336,Calla High
6042329,27.24142857,95336,Golden West Elementary
3932001,27.56,95336,East Union High
6042345,28.16857143,95336,Lincoln Elementary
6104533,29.49857143,95336,Neil Hafley Elementary
6112197,35.11857143,95336,Joshua Cowell Elementary
6109532,36.67428571,95336,Stella Brockman Elementary
3935103,38.96,95336,Manteca High
6042394,41.21,95336,Shasta Elementary
6042360,42.30714286,95336,New Haven Elementary
3930310,46.26,95336,Sierra High
6108237,47.01928571,95336,Brock Elliott Elementary
6107429,52.36,95336,George Mcparland Elementary
3930328,7.26,95337,Manteca Community Day (7-12)
126094,13.85,95337,Be.Tech
6042386,26.68357143,95337,Sequoia Elementary
105973,39.87571429,95337,Walter Woodward Elementary
108613,52.99357143,95337,Veritas Elementary
6042378,53.56428571,95337,Nile Garden Elementary
6025035,39.47785714,95338,Mariposa Elementary
6025050,44.56071429,95338,Woodland Elementary
2235356,50.51,95338,Mariposa County High
2439602,7.69,95340,Yosemite High (Continuation)
6115729,19.173,95340,Don Stowell Elementary
6105852,21.901,95340,Leontine Gracey Elementary
6025688,23.627,95340,Margaret Sheehy Elementary
6107908,23.648,95340,Alicia Reyes Elementary
6025704,24.315,95340,Tenaya Middle
6025647,25.90833333,95340,Herbert Hoover Middle
6025605,26.163,95340,Charles Wright Elementary
6025654,26.599,95340,John C. Fremont Elementary
6025662,30.803,95340,John Muir Elementary
6025597,33.138,95340,Ada Givens Elementary
2430049,42.86,95340,Independence High (Alternative)
6112288,43.00666667,95340,Herbert H. Cruickshank Middle
6025613,48.673,95340,Donn B. Chenoweth Elementary
6105647,50.977,95340,Allan Peterson Elementary
6025670,52.816,95340,Luther Burbank Elementary
2430148,4.621666667,95341,Valley Merced Community
6069199,4.835,95341,Merced County Special Education
106518,29.21375,95341,Merced Scholars Charter
6025779,30.679,95341,Plainsburg Union Elementary
6025811,33.045,95341,Weaver Middle
6111991,39.56125,95341,Pioneer Elementary
114074,40.0175,95341,Farmdale Elementary
6025589,49.64785714,95341,Mcswain Elementary
2430098,32.61,95344,Golden Valley High
6025621,25.98,95348,Franklin Elementary
112615,31.88,95348,Joe Stefani
2435204,33.645,95348,Merced High
131664,33.879,95348,Rudolph Rivera Elementary
6025696,34.28333333,95348,Rudolph Rivera Middle
127373,35.84,95348,El Capitan High
5034913,2.92,95350,Robert Elliott Alternative Education Center
5071290,6.67,95350,Sylvan Union Elementary District Level Program
6052625,18.133,95350,Elihu Beard Elementary
6052716,21.57111111,95350,William Garrison Elementary
6052724,23.811,95350,John Muir Elementary
5031380,25.675,95350,Grace M. Davis High
6053060,26.045,95350,Josephine Chrysler Elementary
6098297,31.192,95350,George Eisenhut Elementary
6053128,34.5875,95350,Woodrow Elementary
6052807,34.62166667,95350,Roosevelt Junior High
6052674,35.773,95350,Catherine Everett Elementary
6052708,35.996,95350,John Fremont Elementary
6053094,36.45375,95350,Somerset Middle
117457,38.18285714,95350,Great Valley Academy
6067250,44.58833333,95350,Prescott Junior High
5030234,48.53,95350,Valley Charter High
105700,51.93,95350,Mary Lou Dieterich Elementary
6053102,52.57125,95350,Standiford Elementary
6053086,58.44625,95350,Sherwood Elementary
5071167,3.85,95351,Modesto City Elementary District Level Program
6052823,9.442,95351,Shackelford Elementary
6069546,10.6,95351,Stanislaus County Special Education
6052773,13.571,95351,James Marshall Elementary
6052849,13.628,95351,Tuolumne Elementary
6052690,15.88,95351,Franklin Elementary
6052765,16.92,95351,Mark Twain Junior High
6052641,17.638,95351,Burbank Elementary
6105670,18.431,95351,Harriette Kirschen Elementary
6052799,29.851,95351,Robertson Road Elementary
109082,32.427,95351,M. Robert Adkison Elementary
6108435,36.097,95351,Virginia Parks Elementary
5034905,41.515,95351,Modesto High
112292,44.1875,95351,Aspire Summit Charter Academy
6052781,12.606,95354,Orville Wright Elementary
6052872,25.62,95354,Wilson Elementary
6052658,26.035,95354,El Vista Elementary
6052740,32.35,95354,La Loma Junior High
6093504,37.796,95354,Capistrano Elementary
6052666,51.206,95354,Enslen Elementary
6071583,28.6025,95355,Coleman F. Brown Elementary
6053110,35.99125,95355,Sylvan Elementary
5031802,36.25,95355,Thomas Downey High
6052815,36.425,95355,Rose Avenue Elementary
6111009,39.25875,95355,Orchard Elementary
5030010,41.975,95355,Fred C. Beyer High
6095517,45.71875,95355,Stockard Coffee Elementary
110593,46.55,95355,James C. Enochs High
113803,47.11625,95355,Mary Ann Sanders Elementary
6098180,47.696,95355,Christine Sipherd Elementary
108761,51.045,95355,Daniel J. Savage Middle
6120430,53.23125,95355,Freedom Elementary
6111017,58.46625,95355,Elizabeth Ustach Middle
6093512,61.414,95355,Sonoma Elementary
118125,62.745,95355,Aspire University Charter
6097752,75.166,95355,Lakewood Elementary
120063,30,95356,Independence Charter
133660,37.84,95356,Mildred Perkins Elementary
124768,38.86785714,95356,Great Valley Academy - Salida
121129,43.6,95356,Joseph A. Gregori High
6108302,51.462,95356,Agnes M. Baptist Elementary
6053078,55.621,95356,Stanislaus Elementary
5071076,7.14,95357,Empire Union Elementary District Level Program
5030135,20.52,95357,Peter Johansen High
101493,31.965,95357,Norman N. Glick Middle
6107932,36.031,95357,Bernard L. Hughes Elementary
6111892,43.789,95357,Alice N. Stroud Elementary
5030069,2.246666667,95358,Stanislaus County West Campus
5030226,12.7,95358,Petersen Alternative Center For Education
6052633,12.819,95358,Bret Harte Elementary
6110068,18.02166667,95358,Evelyn Hanshaw Middle
6052682,21.404,95358,Fairview Elementary
6052468,33.344,95358,Westport Elementary
6112965,40.96375,95358,Hart-Ransom Academic Charter
121558,45.99285714,95358,Shiloh Charter
6107023,47.892,95358,Alberta Martone Elementary
6052542,48.94,95358,Hart-Ransom Elementary
112383,59.08,95358,Paradise Charter
6052914,59.255,95358,Paradise Elementary
6025753,23.37375,95360,Von Renner Elementary
101188,28.54375,95360,Hunt Elementary
6025761,31.02375,95360,Yolo Junior High
5035902,36.385,95360,Orestimba High
124073,41.2175,95360,Hurd Barrington Elementary
5031950,14.94,95361,East Stanislaus High
118810,22.6875,95361,Mesa Verde Elementary
6053201,35.59142857,95361,Valley Home Elementary
5030176,38.1125,95361,Oakdale Charter
6052906,39.16,95361,Oakdale Junior High
6100390,39.228,95361,Magnolia Elementary
5035654,43.57,95361,Oakdale High
6052609,45.9,95361,Knights Ferry Elementary
6052880,45.925,95361,Cloverland Elementary
107979,49.487,95361,Sierra View Elementary
6052898,53.63,95361,Fair Oaks Elementary
133124,3.473333333,95363,Open Valley Independent Study
5030127,5.56,95363,Del Puerto High
118927,26.475,95363,Walnut Grove Elementary
6060297,27.59875,95363,Creekside Middle
5036256,27.715,95363,Patterson High
6052948,35.9875,95363,Las Palmas Elementary
110080,41.59625,95363,Apricot Valley Elementary
6052955,51.55375,95363,Northmead Elementary
6120448,19.015,95365,Cesar E. Chavez Middle
6025787,24.9775,95365,Planada Elementary
125849,39.985,95366,California Connections Academy @ Ripon
6042485,44.36642857,95366,Ripona Elementary
6042477,52.1,95366,Ripon Elementary
3935756,53.805,95366,Ripon High
6106322,54.17571429,95366,Weston Elementary
6109284,56.27142857,95366,Colony Oak Elementary
108035,74.35642857,95366,Park View Elementary
6052971,25.18375,95367,California Avenue Elementary
112573,27.03,95367,Adelante High
6052989,27.34625,95367,Cardozo Middle
5036850,30.585,95367,Riverbank High
113852,39.81285714,95367,Riverbank Language Academy
113795,50.2375,95367,Crossroads Elementary
6053037,37.03,95368,Salida Elementary
6120844,40.50625,95368,Salida Middle School - Vella Campus
6113823,42.95875,95368,Dena Boer
6106934,43.46875,95368,Sisk Elementary
6025795,33.055,95369,Snelling-Merced Falls Elementary
5530142,7.14,95370,Tuolumne County Special Education
5530019,9.19,95370,Dario Cassina High
5530043,10.78,95370,Theodore Bird High
6054829,33.51714286,95370,Belleview Elementary
112276,36.23625,95370,Gold Rush Charter
6054894,42.11357143,95370,Curtis Creek Elementary
129346,46.763,95370,Foothill Leadership Academy
6054910,50.06857143,95370,Sonora Elementary
5536503,56.11,95370,Sonora High
6054928,38.69142857,95372,Soulsbyville Elementary
6025472,15.61714286,95374,Merquin Elementary
3930393,20,95376,Willow Community Day
6042840,23.17625,95376,Monte Vista Middle
6042865,23.72071429,95376,North Elementary
6107973,26.125,95376,Melville S. Jacobson Elementary
6042832,28.6575,95376,Central Elementary
6110530,29.85,95376,Louis A. Bohn Elementary
6109003,31.8425,95376,Earle E. Williams Middle
6042881,32.3525,95376,South/West Park Elementary
6042857,35.26875,95376,Mckinley Elementary
6118665,39.191,95376,Discovery Charter
3938008,40.585,95376,Tracy High
102392,40.77,95376,Millennium Charter
3930302,41.23,95376,Merrill F. West High
6106488,41.6125,95376,Louis J. Villalovoz Elementary
6118699,41.82785714,95376,Art Freiler
102384,44.07833333,95376,Primary Charter
6108997,46.87071429,95376,Gladys Poet-Christian Elementary
6114490,48.385,95376,Wanda Hirsch Elementary
105718,46.98714286,95377,Anthony C. Traina Elementary
119040,49.405,95377,John C. Kimball High
6117618,50.03,95377,Tom Hawkins Elementary
108357,52.675,95377,George Kelly Elementary
6110373,56.13166667,95377,Monticello Elementary
5536750,32.595,95379,Summerville High
6054936,37.01857143,95379,Summerville Elementary
5530191,61.2625,95379,Connections Visual And Performing Arts Academy
131185,4.244,95380,Fusion Charter
5036884,4.4,95380,Roselawn High
5075739,9.09,95380,Turlock Unified District Level Program
6053193,17.656,95380,Wakefield Elementary
124669,18.7125,95380,Ecademy Charter At Crane
6053169,22.829,95380,Cunningham Elementary
6053185,28.6875,95380,Osborn Two-Way Immersion Academy
6053177,37.703,95380,Julien Elementary
6118814,39.51125,95380,Marvin A. Dutcher Middle
6052484,40.125,95380,Chatom Elementary
5037700,48.645,95380,Turlock High
6053151,18.963,95382,Crowell Elementary
6102743,28.875,95382,Walter M. Brown Elementary
6115208,36.512,95382,Dennis G. Earl Elementary
6053136,36.945,95382,Turlock Junior High
108175,47.416,95382,Sandra Tovar Medeiros Elementary
5030283,47.77,95382,John H. Pitman High
114561,57.952,95382,Walnut Elementary Education Center
6115018,49.995,95383,Twain Harte
117689,17.65,95386,Sentinel High
117770,27.43375,95386,Lucille Whitehead Intermediate
6053011,34.795,95386,Roberts Ferry Union Elementary
118513,36.905,95386,Richard M. Moon Primary
6053219,37.64166667,95386,Waterford Junior
5030317,37.711875,95386,Connecting Waters Charter
121525,39.97375,95386,Roberts Ferry Charter School Academy
5030259,50.915,95386,Waterford High
136101,66.57625,95386,Connecting Waters Charter - East Bay
6052922,32.88875,95387,Grayson Elementary
6025803,36.4375,95388,Washington Elementary
111294,36.50875,95388,Winfield Elementary
6025837,37.675,95388,Sybil N. Crookham Elementary
6109425,40.6375,95388,Winton Middle
6025829,50.755,95388,Frank Sparkes Elementary
6025068,71.425,95389,Yosemite National Park Valley Elementary
129312,58.74928571,95391,Altamont Elementary
106484,62.57214286,95391,Wicklund Elementary
128967,64.075,95391,Mountain House High
121046,67.81214286,95391,Sebastian Questa Elementary
114645,73.075,95391,Bethany Elementary
120584,18.78666667,95401,Pivot Online Charter - North Bay
6116958,20.61625,95401,Kid Street Learning Center Charter
6066344,26.417,95401,Olivet Elementary Charter
106344,31.84,95401,Northwest Prep Charter
6096721,44.927,95401,J. X. Wilson Elementary
114934,46.575,95401,Village Charter
6051890,56.96642857,95401,Oak Grove Elementary/Willowside Middle
6069413,3.24,95403,Sonoma County Special Education
4930079,6.46,95403,Sonoma County Court
4930343,6.88,95403,Sonoma County Alternative Education Programs
4910496,16.67,95403,Sonoma County Office Of Education District Level P
6109144,26.834,95403,Morrice Schaefer Charter
101253,31.534,95403,Jack London Elementary
6113492,35.87666667,95403,Piner-Olivet Charter
6051841,47.551,95403,Mark West Elementary
6051858,56.744,95403,San Miguel Elementary
105890,63.16333333,95403,Mark West Charter
6051593,27.855,95404,Kawana Springs Elementary
6111066,43.762,95404,John B. Riebli Elementary
6052039,40.322,95405,Spring Creek Matanzas Charter
6052070,54.871,95405,Village Elementary Charter
6098248,60,95405,Strawberry Elementary
6051619,71.11,95405,Yulupa Elementary
6115695,24.159,95407,Meadow View Elementary
127662,27.8375,95407,Stony Point Academy
125336,29.066,95407,Roseland Creek Elementary
6052088,29.156,95407,Roseland Elementary
6051585,33.19,95407,Bellevue Elementary
113506,33.349,95407,Taylor Mountain Elementary
6052377,34.15,95407,Wright Charter
6052096,42.344,95407,Sheppard Elementary
101923,43.7875,95407,Roseland Charter
6111868,53.856,95407,Robert L. Stevens Elementary
6085229,48.31,95409,Binkley Elementary Charter
6052047,48.846,95409,Whited Elementary Charter
6052021,55.888,95409,Madrone Elementary
102525,59.25,95409,Rincon Valley Charter
6052054,62.106,95409,Sequoia Elementary
6117907,79.322,95409,Austin Creek Elementary
6051809,22.195,95412,Horicon Elementary
2330900,35.99875,95415,Anderson Valley Junior-Senior High
6025084,45.416,95415,Anderson Valley Elementary
6051726,33.33,95421,Fort Ross Elementary
6051874,45.455,95421,Montgomery Elementary
6109706,10.4725,95422,Pomo
6010615,24.01916667,95422,Burns Valley
132571,25.55571429,95422,Konocti Education Center
6010623,10.03,95423,East Lake
6051650,25.307,95425,Washington
4930855,34.55,95425,Cloverdale High
6051643,40.41833333,95425,Jefferson Elementary
2330272,7.14,95428,Eel River Charter
2334563,15.38,95428,Round Valley High
6025175,18.38384615,95428,Round Valley Elementary
112987,34.659,95436,Forestville Academy
135327,37.74333333,95436,West County Charter Middle
4931507,55.915,95436,El Molino High
6061667,32.31375,95437,Fort Bragg Middle
6025100,37.12375,95437,Dana Gray Elementary
2331361,41.57,95437,Fort Bragg High
123737,42.772,95437,Three Rivers Charter
129981,31.106,95441,Geyserville New Tech Academy
6051734,51.53875,95441,Geyserville Elementary
6052252,22.355,95442,Dunbar Elementary
136465,26.76125,95446,California Steam Sonoma Ii
6051767,48.31285714,95446,Guerneville Elementary
6051791,27.97375,95448,Healdsburg Elementary
6060222,34.24625,95448,Healdsburg Junior High
4932554,51.06,95448,Healdsburg High
6052336,52.261,95448,West Side Elementary
6051577,57.266,95448,Alexander Valley Elementary
124230,62.10625,95448,Healdsburg Charter
6107791,22.06875,95451,Mountain Vista Middle
6010607,26.47,95451,Kelseyville Elementary
1734359,27.635,95451,Kelseyville High
6112759,29.24125,95451,Riviera Elementary
6051825,62.078,95452,Kenwood Elementary
6010649,31.16666667,95453,Terrace Middle
6010631,38,95453,Lakeport Elementary
1732304,50,95453,Clear Lake High
6025308,25.05,95454,Laytonville Elementary
2332260,54.35,95454,Laytonville High
1730027,7.5,95457,Carle (William C.) High (Continuation)
6084990,23.41666667,95457,Lower Lake Elementary
1735000,25.81666667,95457,Lower Lake High
6010656,20.79928571,95458,Lucerne Elementary
6025134,21.74,95459,Manchester Elementary
2333185,48.53,95460,Mendocino High
6025167,55.50428571,95460,Mendocino K-8
6010672,29.46,95461,Minnie Cannon Elementary
129601,30.82125,95461,California Connections Academy @ North Bay
1736008,36.035,95461,Middletown High
6107049,36.96,95461,Middletown Middle
6110761,44.435,95461,Coyote Valley Elementary
108340,50.935,95461,Lake County International Charter
6105456,52.902,95461,Cobb Mountain Elementary
6051866,40.818,95462,Monte Rio Elementary
6110639,52.62357143,95465,Salmon Creek School - A Charter
2333649,7.815,95468,Point Arena High
6116669,25.925,95468,Pacific Community Charter
6025092,31.53571429,95468,Arena Elementary
107250,21.18166667,95469,Potter Valley Junior High
6025241,34.06444444,95469,Potter Valley Elementary
2330041,35.715,95469,Potter Valley High
6114581,28.097,95470,Eagle Peak Middle
4930327,10.53,95472,Laguna High
6052211,31.543,95472,Brook Haven Elementary
120121,34.65125,95472,Reach
6052229,48.92833333,95472,Park Side Elementary
6093140,55.7225,95472,Apple Blossom
6052302,56.435,95472,Twin Hills Charter Middle
4930319,57.95923077,95472,Orchard View
4930400,60.42,95472,Analy High
6051759,63.1725,95472,Hillcrest Middle
4930350,72.88785714,95472,Sunridge Charter
6051742,74.025,95472,Gravenstein Elementary
6113039,66.21214286,95473,Sebastopol Independent Charter
4930152,3.85,95476,Creekside High
6052260,14.84875,95476,El Verano Elementary
6052294,24.73125,95476,Sassarini Elementary
6052245,30.605,95476,Altimira Middle
6111678,38.2,95476,Sonoma Charter
6052278,38.77375,95476,Flowery Elementary
6119069,41.0225,95476,Adele Harrison Middle
4937256,44.72,95476,Sonoma Valley High
105866,46.27785714,95476,Woodland Star Charter
6052286,49.2375,95476,Prestwood Elementary
2330447,6.665,95482,Mendocino County Community
2334704,8.62,95482,South Valley High (Continuation)
6025217,16.45,95482,Nokomis Elementary
6025274,22.324,95482,Yokayo Elementary
6025225,23.482,95482,Oak Manor Elementary
6025233,25.2325,95482,Pomolita Middle
6025191,29.207,95482,Frank Zeek Elementary
6025183,29.53333333,95482,Calpella Elementary
115055,33.44357143,95482,River Oak Charter
128280,35.4825,95482,Ukiah Independent Study Academy
2330454,36.39909091,95482,Accelerated Achievement Academy
101147,39.63375,95482,Grace Hudson Elementary
2335024,40.11,95482,Ukiah High
6117386,41.67,95482,Tree Of Life Charter
2330413,82.665,95482,Redwood Academy Of Ukiah
6108773,13.12625,95485,Upper Lake Middle
1737006,18.88,95485,Upper Lake High
6010680,37.89125,95485,Upper Lake Elementary
6108369,18.57625,95490,Blosser Lane Elementary
6025282,19.6725,95490,Baechtel Grove Middle
6104590,24.42,95490,Sherwood
2330363,31.98875,95490,Willits Charter
2335487,32.935,95490,Willits High
125658,52.32,95490,Willits Elementary Charter
4930269,7.38,95492,Windsor Oaks Academy
6052351,30.81875,95492,Windsor Middle
6107221,34.20666667,95492,Brooks Elementary
4930228,42.435,95492,Windsor High
6116024,42.74,95492,Windsor Creek Elementary
6052369,46.93714286,95492,Cali Calmecac Language Academy
106161,3.555,95501,Eureka Community
1232057,12.5,95501,Zoe Barnum High
6007793,22.35875,95501,Lafayette Elementary
1275515,23.675,95501,Eureka City Schools District Level Program
6057376,32.06,95501,Catherine L. Zane Middle
1230150,33.28545455,95501,Pacific View Charter 2.0
111203,34.391875,95501,Alder Grove Charter School 2
1232206,47.81,95501,Eureka Senior High
108688,69.79,95501,Academy Of The Redwoods
127407,15.26,95503,Winship Middle
6007777,24.08375,95503,Grant Elementary
6007751,26.11875,95503,Alice Birney Elementary
6008171,30.15875,95503,South Bay Elementary
6007827,35.27875,95503,Washington Elementary
124289,37.515,95503,South Bay Charter
6008163,45,95503,Pine Hill Elementary
6007736,47.988,95503,Cutten Elementary
6007884,54.279,95503,Freshwater Elementary
6007892,64.1675,95503,Garfield Elementary
6116289,71.64333333,95503,Freshwater Charter Middle
6008197,54.165,95514,Casterlin Elementary
6008064,31.89375,95519,Mckinleyville Middle
6008072,38.1975,95519,Morris Elementary
1235209,46.94,95519,Mckinleyville High
6007850,55.43428571,95519,Fieldbrook Elementary
1230044,4,95521,Pacific Coast High (Continuation)
124263,32.42428571,95521,Laurel Tree Charter
6008098,44.66785714,95521,Pacific Union Elementary
6007660,45.63125,95521,Sunny Brae Middle
115154,48,95521,Trillium Charter
6007678,48.07875,95521,Arcata Elementary
127266,48.11,95521,Redwood Coast Montessori
107110,50,95521,Six Rivers Charter High
1230705,56.16,95521,Arcata High
6120562,61.82071429,95521,Coastal Grove Charter
134163,64.204,95521,Northcoast Preparatory And Performing Arts Academy
109975,64.71875,95521,Fuente Nueva Charter
111708,87.25625,95521,Union Street Charter
6007959,76.31285714,95524,Jacoby Creek
6007694,33.27,95525,Blue Lake Union Elementary
6007710,16.67,95526,Bridgeville Elementary
6053805,33.145,95526,Van Duzen Elementary
6053680,30.398,95527,Burnt Ranch Elementary
6007728,34.40909091,95528,Cuddeback Elementary
830042,6.945,95531,Del Norte Community
836205,15.38,95531,Sunset High
830059,16.883,95531,Castle Rock
6005383,23.725,95531,Crescent Elk Middle
6005375,27.2775,95531,Bess Maxwell Elementary
6005391,31.035,95531,Joe Hamilton Elementary
6005433,34.02875,95531,Pine Grove Elementary
114116,34.72714286,95531,Uncharted Shores Academy
6005441,35.51714286,95531,Redwood Elementary
833004,42.55,95531,Del Norte High
6007843,38.30071429,95536,Ferndale Elementary
1232909,39.39,95536,Ferndale High
106153,8.335,95540,Eel River Community
6007868,23.274,95540,Fortuna Middle
6007876,26.06666667,95540,South Fortuna Elementary
6008148,32.156,95540,Toddy Thomas Elementary
1233402,34.87,95540,Fortuna Union High
